Date,DC_PL_pair,LE_PL_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_PL_pair_DC_PL_pair_pair,sharpe,CAGR
2003-04-13,2.7817669858239387,2.8107431766775277,-0.7805766973696989,0.5877663598185778,-0.02839759426994658,False,False,0.0,False,False,0.0,0.0,4.185911193731583e-05,0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-14,2.7817669858239387,2.8107431766775277,-0.7804994352479347,0.5879835238001423,-0.012343951945166003,False,False,0.0,False,False,0.0,0.0,4.364622243120844e-05,0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-15,2.7817669858239387,2.8107431766775277,-0.7804202753886303,0.5882060218345488,0.004099208360170985,False,True,0.0,False,False,0.0,0.0,4.472027505541551e-05,0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-16,2.7817669858239387,2.8107431766775277,-0.7803402755725143,0.5884308807718326,0.0207013939599836,False,False,0.0,False,False,0.0,0.0,4.5196839779283966e-05,0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-17,2.7817669858239387,2.8107431766775277,-0.7802603131644585,0.5886556345646659,0.037271610461659825,False,False,0.0,False,False,0.0,0.0,4.517774659089239e-05,0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-18,2.7817669858239387,2.8010293934515484,-0.7802036097953168,0.5963937419102541,0.6168370029428223,False,False,0.0,False,False,0.0,0.0,0.0015578596511653074,0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-19,2.7817669858239387,2.8020334965880207,-0.7801638246273236,0.595721816391956,0.562481633882644,False,False,0.0,False,False,0.0,0.0,-0.00013525582234167103,-0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-20,2.7817669858239387,2.802958134991091,-0.7801360058720925,0.5950784217652991,0.5107744492979968,False,False,0.0,False,False,0.0,0.0,-0.00012949590072755356,-0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-21,2.7817669858239387,2.803797003553344,-0.7801163071485753,0.5944792214176631,0.4636116371895052,False,False,0.0,False,False,0.0,0.0,-0.00012058638468579811,-0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-22,2.7817669858239387,2.80227015151544,-0.7801066945136632,0.5956972807909269,0.5531237627571266,False,False,0.0,False,False,0.0,0.0,0.00024518909317320725,0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-23,2.7817669858239387,2.803603740138405,-0.780102514176292,0.5946686593879136,0.4718513346933792,False,False,0.0,False,False,0.0,0.0,-0.0002070133397408299,-0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-24,2.7817669858239387,2.8095072301717785,-0.7800901538273468,0.5900980584601929,0.1259623152779091,False,False,0.0,False,False,0.0,0.0,-0.0009190026789329166,-0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-25,2.7817669858239387,2.8095072301717785,-0.7800711109895135,0.5901515594507685,0.12742575515144416,False,False,0.0,False,False,0.0,0.0,1.075746567252503e-05,0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-26,2.7817669858239387,2.8095072301717785,-0.7800466977008871,0.5902201487616767,0.13006778414857958,False,False,0.0,False,False,0.0,0.0,1.3791470506569887e-05,0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-27,2.7817669858239387,2.8095072301717785,-0.7800180553939915,0.5903006195299887,0.1336489607620738,False,False,0.0,False,False,0.0,0.0,1.618077468206869e-05,0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-28,2.7817669858239387,2.8095072301717785,-0.7799861703874944,0.5903902006862762,0.13796173723133331,False,False,0.0,False,False,0.0,0.0,1.8012983419182835e-05,0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-29,2.7817669858239387,2.8095072301717785,-0.779951889308216,0.5904865136263671,0.1428273597891944,False,False,0.0,False,False,0.0,0.0,1.9366985918357433e-05,0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-04-30,2.7817669858239387,2.798929196677707,-0.7799390559401199,0.5987727905238898,0.7592311773522236,False,False,0.0,False,False,0.0,0.0,0.001669018225695752,0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-05-01,2.7817669858239387,2.8044492452182634,-0.779931837371841,0.5944877331847858,0.4333532805136089,False,False,0.0,False,False,0.0,0.0,-0.0008623500634659735,-0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-05-02,2.780776896583271,2.8487241036014845,-0.7798265897261645,0.5592660938010003,-2.1734872311079743,True,False,1.0,False,True,0.0,1.0,-0.00704110628987867,-0.0,1.4302138928115982,1.4302138928115982,1.4692123775509207,0.0141
2003-05-03,2.785455824855944,2.8487241036014845,-0.779647854771086,0.5644541886483614,-1.7687662205890562,False,False,1.0,False,False,0.0,1.0,0.0010362806211198557,0.0010362806211198557,1.4312501734327179,1.4312501734327179,1.4692123775509207,0.0141
2003-05-04,2.78872660025864,2.8487241036014845,-0.7794163186533875,0.5683845465704,-1.4704248279559444,False,False,1.0,False,False,0.0,1.0,0.0007846484433671617,0.0007846484433671617,1.4320348218760852,1.4320348218760852,1.4692123775509207,0.0141
2003-05-05,2.7920283092420566,2.8487241036014845,-0.7791520146271732,0.5724391848039718,-1.174098490796946,False,False,1.0,False,False,0.0,1.0,0.000809047834801381,0.000809047834801381,1.4328438697108865,1.4328438697108865,1.4692123775509207,0.0141
2003-05-06,2.7953627228303457,2.8487241036014845,-0.7788733792192795,0.5765673537948448,-0.8749251241948306,False,False,1.0,False,False,0.0,1.0,0.0008233025196333262,0.0008233025196333262,1.4336671722305199,1.4336671722305199,1.4692123775509207,0.0141
2003-05-07,2.8174601460610407,2.8487241036014845,-0.7786585712472036,0.5992767056732378,0.7832999932938172,False,True,0.0,False,False,0.0,0.0,0.004509721843600072,0.004509721843600072,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-08,2.8285653754925235,2.8487241036014845,-0.7785368545140426,0.6107286724962879,1.6045785326734656,False,False,0.0,False,False,0.0,0.0,0.002269333010912137,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-09,2.8285653754925235,2.8487241036014845,-0.7784942366063545,0.610850079157164,1.5923209170385308,False,False,0.0,False,False,0.0,0.0,2.405864215082309e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-10,2.8285653754925235,2.8487241036014845,-0.7785177571645271,0.6107830755761681,1.5667274710327945,False,False,0.0,False,False,0.0,0.0,-1.3277638661817832e-05,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-11,2.8285653754925235,2.8487241036014845,-0.7785956683869926,0.6105611279987895,1.5305865976117328,False,False,0.0,False,False,0.0,0.0,-4.397989009557233e-05,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-12,2.8285653754925235,2.8487241036014845,-0.7787175035057413,0.6102140533593445,1.486317620875009,False,False,0.0,False,False,0.0,0.0,-6.876963901707032e-05,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-13,2.8285653754925235,2.8487241036014845,-0.7788740698592049,0.60976803901442,1.4359839778547745,False,False,0.0,False,False,0.0,0.0,-8.83658200086817e-05,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-14,2.8285653754925235,2.8487241036014845,-0.7790573933664057,0.6092458009207005,1.3813205323848867,False,False,0.0,False,False,0.0,0.0,-0.00010345681387070504,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-15,2.8285653754925235,2.8487241036014845,-0.7792606337228218,0.608666825218553,1.3237677936677394,False,False,0.0,False,False,0.0,0.0,-0.00011468353753950695,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-16,2.8285653754925235,2.8487241036014845,-0.7794779839955914,0.6080476542575899,1.2645157532750735,False,False,0.0,False,False,0.0,0.0,-0.0001226303764666504,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-17,2.8285653754925235,2.8487241036014845,-0.7797045640860337,0.607402190092551,1.204499214936536,False,False,0.0,False,False,0.0,0.0,-0.00012782155659566297,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-18,2.8285653754925235,2.8487241036014845,-0.7799363144225401,0.6067419973229273,1.144600617107084,False,False,0.0,False,False,0.0,0.0,-0.0001307211784726444,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-19,2.8285653754925235,2.8487241036014845,-0.7801698939853016,0.60607659359238,1.0852752914298724,False,False,0.0,False,False,0.0,0.0,-0.00013173561593543323,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-20,2.8285653754925235,2.8487241036014845,-0.7804025851405256,0.6054137206897985,1.0267086675646069,False,False,0.0,False,False,0.0,0.0,-0.00013121734622232963,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-21,2.8285653754925235,2.8487241036014845,-0.7806322066157557,0.6047595924586058,0.9693013530967889,False,False,0.0,False,False,0.0,0.0,-0.0001294695521505369,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-22,2.8285653754925235,2.8487241036014845,-0.7808570351563047,0.6041191179759666,0.9133665516544106,False,False,0.0,False,False,0.0,0.0,-0.0001267510405982875,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-23,2.8285653754925235,2.8487241036014845,-0.7810757358714029,0.6034960999773915,0.8591436187640983,False,False,0.0,False,False,0.0,0.0,-0.0001232811711964358,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-24,2.8285653754925235,2.8487241036014845,-0.7812873009360437,0.602893409478269,0.8068097770442486,False,False,0.0,False,False,0.0,0.0,-0.00011924459782944479,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-25,2.8285653754925235,2.8487241036014845,-0.7814909961070249,0.6023131381349076,0.7564902233414683,False,False,0.0,False,False,0.0,0.0,-0.00011479570338724381,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-26,2.8285653754925235,2.8487241036014845,-0.781686314399357,0.6017567302076672,0.708266832263779,False,False,0.0,False,False,0.0,0.0,-0.0001100626630104159,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-27,2.8285653754925235,2.8487241036014845,-0.7818729362225116,0.6012250961217882,0.662185635082217,False,False,0.0,False,False,0.0,0.0,-0.00010515110885575893,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-28,2.8285653754925235,2.8487241036014845,-0.782050695273311,0.6007187096291431,0.6182632306543973,False,False,0.0,False,False,0.0,0.0,-0.00010014739473433547,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-29,2.8285653754925235,2.8487241036014845,-0.782219549507989,0.6002376905008204,0.5764922657124342,False,False,0.0,False,False,0.0,0.0,-9.512147529506921e-05,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-30,2.8285653754925235,2.8487241036014845,-0.7823795565589228,0.5997818745580794,0.536846105165534,False,False,0.0,False,False,0.0,0.0,-9.012942430482625e-05,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-05-31,2.8285653754925235,2.8529800328120967,-0.782521669339521,0.5960466776240803,0.26292811772345426,False,False,0.0,False,False,0.0,0.0,-0.0007380230954192945,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-01,2.8285653754925235,2.8549316151528976,-0.7826434665029741,0.5941717995803248,0.12332880744186481,False,False,0.0,False,False,0.0,0.0,-0.00037031270878370954,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-02,2.8285653754925235,2.856696815980267,-0.7827434510214009,0.5925046512302816,-0.0008189010064093166,False,False,0.0,False,True,0.0,0.0,-0.00032917501059435544,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-03,2.8285653754925235,2.8510014383136135,-0.7828372360958755,0.5966952894177284,0.2966805404394619,False,True,0.0,False,False,0.0,0.0,0.000828118097597253,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-04,2.8285653754925235,2.8679680200926905,-0.7828866783833265,0.5832714185325516,-0.6735345097985131,False,False,0.0,False,True,0.0,0.0,-0.002645692362678939,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-05,2.8285653754925235,2.8679680200926905,-0.7828981926228038,0.5832383960619549,-0.6754937186508734,False,False,0.0,False,False,0.0,0.0,-6.508311230652221e-06,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-06,2.8285653754925235,2.8679680200926905,-0.7828778032183741,0.5832968722218084,-0.670664024072072,False,False,0.0,False,False,0.0,0.0,1.1525044227047403e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-07,2.8285653754925235,2.8679680200926905,-0.7828310336071194,0.5834310059711991,-0.6602551076255753,False,False,0.0,False,False,0.0,0.0,2.643706883178723e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-08,2.8285653754925235,2.8679680200926905,-0.782762853562688,0.5836265441582364,-0.6453515885888147,False,False,0.0,False,False,0.0,0.0,3.854105152297158e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-09,2.8285653754925235,2.8679680200926905,-0.7826776663437616,0.5838708583778383,-0.6269101299006119,False,False,0.0,False,False,0.0,0.0,4.8157245000955084e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-10,2.8285653754925235,2.8679680200926905,-0.7825793223240538,0.5841529058813273,-0.60576292882874,False,False,0.0,False,False,0.0,0.0,5.559801601760575e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-11,2.8285653754925235,2.8679680200926905,-0.7824711493615556,0.5844631424784112,-0.582625173997235,False,False,0.0,False,False,0.0,0.0,6.115847144482801e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-12,2.8285653754925235,2.8679680200926905,-0.782355992912747,0.5847934074909014,-0.5581047276871497,False,False,0.0,False,False,0.0,0.0,6.511101098465366e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-13,2.8285653754925235,2.8679680200926905,-0.7822362609631004,0.5851367948934714,-0.5327128178781305,False,False,0.0,False,False,0.0,0.0,6.77026442741695e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-14,2.8285653754925235,2.8679680200926905,-0.7821139703823264,0.5854875203682894,-0.506874921099163,False,False,0.0,False,False,0.0,0.0,6.915420877809233e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-15,2.8285653754925235,2.8694932682179646,-0.7819868889984009,0.5846592616769035,-0.5654762481724531,False,False,0.0,False,False,0.0,0.0,-0.0001632850363243518,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-16,2.8285653754925235,2.8708901026207982,-0.7818535543804302,0.5839497445228541,-0.6149944859466336,False,False,0.0,False,False,0.0,0.0,-0.00013985646345865708,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-17,2.8285653754925235,2.8659734012861424,-0.781728958203466,0.5881509742662634,-0.3129228119798701,False,False,0.0,False,False,0.0,0.0,0.0008288116994873508,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-18,2.8285653754925235,2.8723671805139785,-0.7815964696742931,0.5835333275944952,-0.6434341706182872,False,False,0.0,False,False,0.0,0.0,-0.0009101326507459425,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-19,2.8285653754925235,2.8673176516654246,-0.781471607802442,0.5878380401652219,-0.33383021288194614,False,False,0.0,False,False,0.0,0.0,0.0008491741977216695,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-20,2.8285653754925235,2.855396717984631,-0.7813835249117425,0.5974054229722721,0.35035554819944686,False,True,0.0,False,False,0.0,0.0,0.0018908897591893169,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-21,2.8285653754925235,2.869423085266521,-0.7812918024870207,0.5867086411067755,-0.42005161804360436,False,False,0.0,False,True,0.0,0.0,-0.0021096432671072847,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-22,2.8285653754925235,2.869423085266521,-0.7811979685361873,0.5869778904114784,-0.4020169317470225,False,False,0.0,False,False,0.0,0.0,5.310477062667836e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-23,2.8285653754925235,2.869423085266521,-0.7811032955142955,0.5872495473660471,-0.3832108216501372,False,False,0.0,False,False,0.0,0.0,5.358250887116256e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-24,2.8285653754925235,2.869423085266521,-0.7810088317710869,0.5875206038115302,-0.3649090533643018,False,False,0.0,False,False,0.0,0.0,5.3466921048004046e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-25,2.8285653754925235,2.869423085266521,-0.7809154306718225,0.5877886110819488,-0.34827595619283613,False,False,0.0,False,False,0.0,0.0,5.286825450368389e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-26,2.8285653754925235,2.869423085266521,-0.7808237771372423,0.5880516038499195,-0.3319669241463647,False,False,0.0,False,False,0.0,0.0,5.188176399244804e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-27,2.8285653754925235,2.869423085266521,-0.7807344115294147,0.5883080315880487,-0.3160359473968475,False,False,0.0,False,False,0.0,0.0,5.058921022191082e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-28,2.8285653754925235,2.869423085266521,-0.7806477509310775,0.5885566975095005,-0.3005745798208116,False,False,0.0,False,False,0.0,0.0,4.906033113618485e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-29,2.8285653754925235,2.869423085266521,-0.780564107943266,0.5887967046296474,-0.2855088546378861,False,False,0.0,False,False,0.0,0.0,4.735424262722418e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-06-30,2.8285653754925235,2.869423085266521,-0.780483707171907,0.5890274084590583,-0.26903655621195044,False,False,0.0,False,False,0.0,0.0,4.5520742932590384e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-01,2.8285653754925235,2.869423085266521,-0.7804066995978487,0.5892483757698015,-0.2534462565171187,False,False,0.0,False,False,0.0,0.0,4.360150737195923e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-02,2.8285653754925235,2.869423085266521,-0.7803331750333244,0.5894593488525817,-0.24657462212277112,False,False,0.0,False,False,0.0,0.0,4.163116864510943e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-03,2.8285653754925235,2.8786079364589883,-0.7802415666166488,0.5825558094746439,-0.7543507025410273,False,False,0.0,False,False,0.0,0.0,-0.0013604172679501255,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-04,2.8285653754925235,2.8752663576382327,-0.7801437684995505,0.5854442438046563,-0.549300860843381,False,False,0.0,False,False,0.0,0.0,0.0005695214650832647,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-05,2.8285653754925235,2.8775641787914403,-0.7800362589900198,0.58396097846436,-0.6647595292861099,False,False,0.0,False,False,0.0,0.0,-0.00029237447331854574,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-06,2.8285653754925235,2.8796602157004325,-0.779916636331265,0.5826704662864772,-0.7704038499134642,False,False,0.0,False,False,0.0,0.0,-0.00025431515973711944,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-07,2.8285653754925235,2.8815650761077185,-0.7797834240432607,0.5815686938417675,-0.857648298652455,False,False,0.0,False,False,0.0,0.0,-0.00021707397768078702,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-08,2.8285653754925235,2.8941460282418072,-0.7796084735522496,0.5722646081776221,-1.5542269481310995,False,False,0.0,False,False,0.0,0.0,-0.001829760194829514,-0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-09,2.8285653754925235,2.8941460282418072,-0.7793998636391036,0.5728683557292058,-1.5129810981141067,False,False,0.0,False,False,0.0,0.0,0.00011874830696130401,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-10,2.8285653754925235,2.8941460282418072,-0.7791650281035027,0.573548004061855,-1.4656923826928043,False,False,0.0,False,False,0.0,0.0,0.00013369475161205388,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-11,2.8285653754925235,2.8941460282418072,-0.7789106371853379,0.5742842485272823,-1.4138343920906973,False,False,0.0,False,False,0.0,0.0,0.00014484884898084184,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-12,2.8285653754925235,2.8941460282418072,-0.7786425540742544,0.5750601201984633,-1.3587074511388955,False,False,0.0,False,False,0.0,0.0,0.00015266841560226342,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-13,2.8285653754925235,2.8941460282418072,-0.7783658415923053,0.5758609665290617,-1.3014381232901955,False,False,0.0,False,False,0.0,0.0,0.00015760752027933202,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-14,2.8285653754925235,2.8941460282418072,-0.778084800886525,0.5766743393714697,-1.242986560927969,False,False,0.0,False,False,0.0,0.0,0.00016009838024565987,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-15,2.8285653754925235,2.8941460282418072,-0.7778030291001713,0.577489828067816,-1.1841585475230654,False,False,0.0,False,False,0.0,0.0,0.0001605406186620678,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-16,2.8285653754925235,2.8941460282418072,-0.7775234868505533,0.5782988641592737,-1.1256199997751062,False,False,0.0,False,False,0.0,0.0,0.00015929570213896185,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-17,2.8285653754925235,2.8941460282418072,-0.7772485692111958,0.5790945159533138,-1.0679123993613495,False,False,0.0,False,False,0.0,0.0,0.0001566849382742152,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-18,2.8285653754925235,2.8941460282418072,-0.7769801760047712,0.5798712850856944,-1.0114681441410989,False,False,0.0,False,False,0.0,0.0,0.00015298984375283834,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-19,2.8285653754925235,2.8941460282418072,-0.7767197787421324,0.5806249127891259,-0.9566251853791117,False,False,0.0,False,False,0.0,0.0,0.00014845402082690827,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-20,2.8285653754925235,2.8941460282418072,-0.7764684826343573,0.5813522004213558,-0.9036405839342249,False,False,0.0,False,False,0.0,0.0,0.00014328592648100988,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-21,2.8285653754925235,2.8941460282418072,-0.7762270828697082,0.5820508465914331,-0.8527028020062082,False,False,0.0,False,False,0.0,0.0,0.0001376621025163518,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-22,2.8285653754925235,2.8941460282418072,-0.7759961148710063,0.5827193017075274,-0.8039426699901453,False,False,0.0,False,False,0.0,0.0,0.00013173057068311447,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-23,2.8285653754925235,2.8941460282418072,-0.775775898596109,0.583356639764876,-0.7574430473070487,False,False,0.0,False,False,0.0,0.0,0.00012561419633151284,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-24,2.8285653754925235,2.8941460282418072,-0.7755665771640483,0.5839624465561002,-0.7153622911342398,False,False,0.0,False,False,0.0,0.0,0.00011941389578882324,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-25,2.8285653754925235,2.8941460282418072,-0.7753681502187278,0.5845367231117953,-0.6763346401368254,False,False,0.0,False,False,0.0,0.0,0.00011321161373047201,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-26,2.8285653754925235,2.8941460282418072,-0.7751805025081969,0.5850798029879369,-0.6401954338888105,False,False,0.0,False,False,0.0,0.0,0.00010707303252860987,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-27,2.8285653754925235,2.8941460282418072,-0.7750034281805018,0.5855922819501393,-0.6059566323863923,False,False,0.0,False,False,0.0,0.0,0.00010104999998155084,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-28,2.8285653754925235,2.8941460282418072,-0.7748366512915787,0.5860749586208187,-0.5757213744757107,False,False,0.0,False,False,0.0,0.0,9.518267801473488e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-29,2.8285653754925235,2.8941460282418072,-0.7746798429971032,0.5865287847234706,-0.5472693968963159,False,False,0.0,False,False,0.0,0.0,8.950142520977085e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-30,2.8285653754925235,2.8941460282418072,-0.7745326358661038,0.5869548236569813,-0.5181803014766143,False,False,0.0,False,False,0.0,0.0,8.40284320735974e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-07-31,2.8285653754925235,2.8941460282418072,-0.7743946357146643,0.5873542162471668,-0.4935802000375813,False,False,0.0,False,False,0.0,0.0,7.877913108179227e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-08-01,2.8285653754925235,2.8941460282418072,-0.7742654313167239,0.5877281526422973,-0.4704793775058048,False,False,0.0,False,False,0.0,0.0,7.376340463721454e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-08-02,2.8285279925608235,2.8941460282418072,-0.7741444937209043,0.5880407807732038,-0.45171508514698544,False,False,0.0,False,False,0.0,0.0,6.167433284443534e-05,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-08-03,2.8356814847721825,2.8941460282418072,-0.7740521129759409,0.5954616363506844,0.12030851028540096,False,True,0.0,False,False,0.0,0.0,0.0014619779011369263,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-08-04,2.843657834309237,2.8941460282418072,-0.7740068374136555,0.6035690199765038,0.7565392542930958,False,False,0.0,False,False,0.0,0.0,0.0015947654724267502,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-08-05,2.8555939002279875,2.8941460282418072,-0.7740346264000948,0.6154246605105222,1.680240459022395,False,False,0.0,False,False,0.0,0.0,0.0023265682113602615,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
2003-08-06,2.860299011845811,2.8941460282418072,-0.7741351766542889,0.619838765009531,1.9959475473159902,False,False,0.0,False,False,0.0,0.0,0.0008653818530046039,0.0,1.43817689407412,1.43817689407412,1.4692123775509207,0.0141
