Date,NG_SB_pair,DC_HO_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_HO_pair_NG_SB_pair_pair,sharpe,CAGR
2014-05-28,6.309300334792532,7.5941967619732145,-0.7231426471603504,0.8176127852826607,0.07352090301851816,False,False,0.0,False,False,0.0,0.0,-4.823740662032944e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-05-29,6.309300334792532,7.5941967619732145,-0.7231433254363052,0.8176076343216003,0.07392778843194563,False,False,0.0,False,False,0.0,0.0,-4.3648539109884623e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-05-30,6.309300334792532,7.5941967619732145,-0.7231439391877789,0.8176029733721464,0.07427220336317941,False,False,0.0,False,False,0.0,0.0,-3.9496232216411035e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-05-31,6.309300334792532,7.5941967619732145,-0.7231444945532098,0.8175987558177891,0.0745600849600866,False,False,0.0,False,False,0.0,0.0,-3.573895155792306e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-01,6.309300334792532,7.5941967619732145,-0.7231449970870368,0.8175949394770274,0.07479681121760534,False,False,0.0,False,False,0.0,0.0,-3.233911455440007e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-02,6.309300334792532,7.5941967619732145,-0.7231454518152627,0.8175914861814064,0.07498725211696966,False,False,0.0,False,False,0.0,0.0,-2.926271446234279e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-03,6.309300334792532,7.5941967619732145,-0.723145863285731,0.8175883613937085,0.07513581651753429,False,False,0.0,False,False,0.0,0.0,-2.647898007664065e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-04,6.309300334792532,7.5941967619732145,-0.72314623561362,0.8175855338624594,0.07524649503341019,False,False,0.0,False,False,0.0,0.0,-2.396006798245394e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-05,6.309300334792532,7.5941967619732145,-0.7231465725226068,0.8175829753093229,0.07532289915253083,False,False,0.0,False,False,0.0,0.0,-2.1680783833651707e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-06,6.309300334792532,7.5941967619732145,-0.7231468773821159,0.8175806601462261,0.0753682968622739,False,False,0.0,False,False,0.0,0.0,-1.961833040649932e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-07,6.309300334792532,7.5941967619732145,-0.7231471532410229,0.8175785652194083,0.07538564504772559,False,False,0.0,False,False,0.0,0.0,-1.7752079432358838e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-08,6.309300334792532,7.5941967619732145,-0.7231474028581518,0.8175766695778153,0.07537761892016173,False,False,0.0,False,False,0.0,0.0,-1.6063365289565525e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-09,6.309300334792532,7.5941967619732145,-0.7231476287298704,0.8175749542635415,0.07534663872405194,False,False,0.0,False,False,0.0,0.0,-1.4535298160602815e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-10,6.309300334792532,7.5941967619732145,-0.7231478331150598,0.8175734021221981,0.07529489395486699,False,False,0.0,False,False,0.0,0.0,-1.3152595178999334e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-11,6.309300334792532,7.5941967619732145,-0.7231480180577089,0.8175719976313314,0.07522436530779833,False,False,0.0,False,False,0.0,0.0,-1.1901427458240946e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-12,6.309300334792532,7.5941967619732145,-0.723148185407358,0.817570726745168,0.07513684455998677,False,False,0.0,False,False,0.0,0.0,-1.0769281745524043e-07,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-13,6.309300334792532,7.5941967619732145,-0.7231483368375988,0.8175695767541233,0.07503395257380659,False,False,0.0,False,False,0.0,0.0,-9.744835307754956e-08,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-14,6.309300334792532,7.5965421296227245,-0.7231439855393949,0.8159065828592329,-0.012553855523516013,False,False,0.0,False,True,0.0,0.0,-0.00014089951689595726,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-15,6.309300334792532,7.59856420678939,-0.7231326391104748,0.8145305464865293,-0.0845620120725672,False,False,0.0,False,False,0.0,0.0,-0.00011657304288720661,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-16,6.309300334792532,7.600504364405181,-0.7231128094392846,0.8132782706919581,-0.14965566901126565,False,False,0.0,False,False,0.0,0.0,-0.00010607722112600904,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-17,6.309300334792532,7.6002892310659576,-0.7230877595861614,0.8136242224942185,-0.13027839617659365,False,False,0.0,False,False,0.0,0.0,2.9305590215356574e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-18,6.309300334792532,7.598162394028263,-0.723063616799897,0.8153455531334926,-0.03864156370960229,False,False,0.0,False,False,0.0,0.0,0.00014583524818292072,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-19,6.309300334792532,7.595804183100187,-0.7230451575810641,0.8171909022679511,0.058998659189567024,False,True,0.0,False,False,0.0,0.0,0.0001563668384406981,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-20,6.309300334792532,7.595531742871237,-0.7230316303808034,0.8174906351351963,0.07473754873700746,False,False,0.0,False,False,0.0,0.0,2.5398701170498344e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-21,6.309300334792532,7.59791381274141,-0.7230173038652782,0.8158771749034814,-0.010306912088044268,False,False,0.0,False,True,0.0,0.0,-0.00013670236640228546,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-22,6.309300334792532,7.599915361311154,-0.7229988528295179,0.8145702469631368,-0.07874844593647244,False,False,0.0,False,False,0.0,0.0,-0.00011071878786756774,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-23,6.309300334792532,7.601759587479117,-0.7229742909130621,0.8134235873432454,-0.13836868857776216,False,False,0.0,False,False,0.0,0.0,-9.713192880574e-05,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-24,6.309300334792532,7.607028096829366,-0.7229356868277343,0.8099082528933206,-0.3222149878520125,False,False,0.0,False,False,0.0,0.0,-0.00029769040685282213,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-25,6.309300334792532,7.6065928752809695,-0.7228887090485702,0.8105802309226204,-0.2847103689845887,False,False,0.0,False,False,0.0,0.0,5.690860993936223e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-26,6.309300334792532,7.610108734066246,-0.7228298807764607,0.8084863458515246,-0.3927898821713993,False,False,0.0,False,False,0.0,0.0,-0.00017729591887929563,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-27,6.309300334792532,7.614166768429718,-0.7227558684349916,0.8061166196672573,-0.5144943996041388,False,False,0.0,False,False,0.0,0.0,-0.00020061201134775018,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-28,6.309300334792532,7.617940230259851,-0.7226651219195096,0.8040806295162595,-0.6175949608998937,False,False,0.0,False,False,0.0,0.0,-0.00017232948474358944,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-29,6.309300334792532,7.618259301333296,-0.7225636997510946,0.8046227083579565,-0.5847928342606057,False,False,0.0,False,False,0.0,0.0,4.58845313133364e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-06-30,6.309300334792532,7.618485090511707,-0.7224563492526965,0.8052774094653445,-0.54638689657343,False,False,0.0,False,False,0.0,0.0,5.54205698914772e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-01,6.309300334792532,7.603277094277755,-0.7223770930352754,0.8168671298864716,0.06415291245891004,False,True,0.0,False,False,0.0,0.0,0.000982035425739924,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-02,6.309300334792532,7.602927389324365,-0.7223199303619919,0.8175543523884752,0.09974479424486796,False,False,0.0,False,False,0.0,0.0,5.8234031418228233e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-03,6.309300334792532,7.6106043128135346,-0.7222646038656235,0.8124302256202585,-0.16967053950113378,False,False,0.0,False,True,0.0,0.0,-0.0004340210733478035,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-04,6.309300334792532,7.6150020963995075,-0.7222031487075418,0.8097218433582762,-0.31131278114821687,False,False,0.0,False,False,0.0,0.0,-0.0002293513467143954,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-05,6.309300334792532,7.6177814061986036,-0.7221331697673655,0.8082477013394351,-0.38868956354757667,False,False,0.0,False,False,0.0,0.0,-0.00012481777833436622,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-06,6.309300334792532,7.618075770856337,-0.7220580015463963,0.808607768058982,-0.36937538917989027,False,False,0.0,False,False,0.0,0.0,3.048830956540089e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-07,6.309300334792532,7.618293101564066,-0.7219802809521558,0.8090429409494364,-0.34522257690674335,False,False,0.0,False,False,0.0,0.0,3.684921149918767e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-08,6.309300334792532,7.619005865540313,-0.7219009641606051,0.8091326545136743,-0.34041940823484357,False,False,0.0,False,False,0.0,0.0,7.596748991862451e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-09,6.309300334792532,7.62736941233423,-0.7218056876148538,0.8038217114301203,-0.6180361594229834,False,False,0.0,False,False,0.0,0.0,-0.0004495169230303949,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-10,6.309300334792532,7.62736941233423,-0.7217010251888173,0.8046200104170911,-0.5745933150831665,False,False,0.0,False,False,0.0,0.0,6.75723966376491e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-11,6.309300334792532,7.62736941233423,-0.7215918770682134,0.8054525234535994,-0.5294474434108793,False,False,0.0,False,False,0.0,0.0,7.047342725325594e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-12,6.309300334792532,7.62736941233423,-0.7214818291943992,0.8062918992402226,-0.4845220716945078,False,False,0.0,False,False,0.0,0.0,7.105941801406893e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-13,6.309300334792532,7.62736941233423,-0.7213734480031442,0.8071185626232733,-0.4427933898951089,False,False,0.0,False,False,0.0,0.0,6.99881162723402e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-14,6.309300334792532,7.62736941233423,-0.7212685175026348,0.8079189063132795,-0.4023729487854657,False,False,0.0,False,False,0.0,0.0,6.776439379604739e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-15,6.309300334792532,7.62736941233423,-0.7211682273271521,0.8086838565301129,-0.36371725956549494,False,False,0.0,False,False,0.0,0.0,6.477185478460214e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-16,6.309300334792532,7.62736941233423,-0.7210733203182437,0.8094077473468779,-0.32711608607755327,False,False,0.0,False,False,0.0,0.0,6.129892377334885e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-17,6.309300334792532,7.62736941233423,-0.7209842073473941,0.810087444894978,-0.2927338052043734,False,False,0.0,False,False,0.0,0.0,5.755995993457366e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-18,6.309300334792532,7.62736941233423,-0.720901055991719,0.8107216710018479,-0.26064172505903677,False,False,0.0,False,False,0.0,0.0,5.3712110951172156e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-19,6.309300334792532,7.62736941233423,-0.7208238585535851,0.811310484380181,-0.2308432205810748,False,False,0.0,False,False,0.0,0.0,4.986862938889875e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-20,6.309300334792532,7.62736941233423,-0.720752483890302,0.8118548853037231,-0.2032931668432509,False,False,0.0,False,False,0.0,0.0,4.610931187040528e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-21,6.309300334792532,7.62736941233423,-0.720686716634277,0.8123565164606612,-0.17791285666337053,False,False,0.0,False,False,0.0,0.0,4.2488631476029565e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-22,6.309300334792532,7.62736941233423,-0.7206262866441194,0.8128174383191764,-0.15460135614926918,False,False,0.0,False,False,0.0,0.0,3.90420397771257e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-23,6.309300334792532,7.62736941233423,-0.7205708909227702,0.8132399619497699,-0.13365082023336905,False,False,0.0,False,False,0.0,0.0,3.5790827663588525e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-24,6.309300334792532,7.62736941233423,-0.7205202097525031,0.8136265259576465,-0.11492744102183301,False,False,0.0,False,False,0.0,0.0,3.2745858074182874e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-25,6.309300334792532,7.62736941233423,-0.7204739184097377,0.8139796071295109,-0.10015477353534498,False,False,0.0,False,False,0.0,0.0,2.9910419825957744e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-26,6.309300334792532,7.62736941233423,-0.7204316955171625,0.8143016567288397,-0.08584847666388101,False,False,0.0,False,False,0.0,0.0,2.7282399317236128e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-27,6.309300334792532,7.62736941233423,-0.720393228850962,0.8145950562020117,-0.07079318384215792,False,False,0.0,False,False,0.0,0.0,2.485592457185258e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-28,6.309300334792532,7.62736941233423,-0.7203582192336772,0.8148620874860271,-0.0560964146905434,False,False,0.0,False,False,0.0,0.0,2.262260233553137e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-29,6.309300334792532,7.62736941233423,-0.7203263829974296,0.8151049142205862,-0.0496980478178703,False,False,0.0,False,False,0.0,0.0,2.057244223167947e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-30,6.309300334792532,7.62736941233423,-0.7202974533890636,0.8153255710305478,-0.04417092508739001,False,False,0.0,False,False,0.0,0.0,1.8694540974365812e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-07-31,6.309300334792532,7.62736941233423,-0.7202711812010953,0.8155259587134518,-0.039377039769191206,False,False,0.0,False,False,0.0,0.0,1.6977583198673307e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-01,6.309300334792532,7.62736941233423,-0.7202473348446023,0.8157078436835619,-0.03520427848866252,False,False,0.0,False,False,0.0,0.0,1.5410202633622284e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-02,6.309300334792532,7.62736941233423,-0.7202257000279193,0.815872860422572,-0.03152134821395276,False,False,0.0,False,False,0.0,0.0,1.398123736125184e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-03,6.309300334792532,7.62736941233423,-0.7202060791647581,0.8160225159940913,-0.026388759676951,False,False,0.0,False,False,0.0,0.0,1.2679905150529671e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-04,6.309300334792532,7.62736941233423,-0.7201882906044399,0.8161581959149515,-0.017147785875377627,False,False,0.0,False,False,0.0,0.0,1.1495918845862867e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-05,6.309300334792532,7.62736941233423,-0.7201721677532141,0.8162811708572306,-0.0076036213809302575,False,False,0.0,False,False,0.0,0.0,1.041955712962536e-05,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-06,6.309300334792532,7.62736941233423,-0.720157558137495,0.8163926037932923,0.001059114666918102,False,True,0.0,False,False,0.0,0.0,9.441702386574884e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-07,6.309300334792532,7.62736941233423,-0.7201443224460152,0.8164935573016363,0.008884001392064585,False,False,0.0,False,False,0.0,0.0,8.553854611180203e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-08,6.309300334792532,7.62736941233423,-0.7201323335773774,0.8165850008315738,0.021428639827839126,False,False,0.0,False,False,0.0,0.0,7.748128159125318e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-09,6.309300334792532,7.62736941233423,-0.7201214757115317,0.8166678177854081,0.03213491465538526,False,False,0.0,False,False,0.0,0.0,7.017236487805156e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-10,6.309300334792532,7.62736941233423,-0.7201116434177117,0.816742812322544,0.03679420376597693,False,False,0.0,False,False,0.0,0.0,6.354468766096583e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-11,6.309300334792532,7.62736941233423,-0.7201027408068837,0.8168107158240625,0.03848213395300425,False,False,0.0,False,False,0.0,0.0,5.7536612483845865e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-12,6.309300334792532,7.62736941233423,-0.7200946807334409,0.8168721929817027,0.0384066367415837,False,False,0.0,False,False,0.0,0.0,5.209165569436047e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-13,6.309300334792532,7.62736941233423,-0.7200873840484306,0.8169278474937602,0.03820071575513942,False,False,0.0,False,False,0.0,0.0,4.715815537048323e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-14,6.309300334792532,7.62736941233423,-0.720080778904843,0.8169782273639248,0.03799552590380623,False,False,0.0,False,False,0.0,0.0,4.268893570455472e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-15,6.309300334792532,7.62736941233423,-0.7200748001142278,0.8170238298085861,0.0346744819938274,False,False,0.0,False,False,0.0,0.0,3.8640975930979865e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-16,6.309300334792532,7.62736941233423,-0.7200693885530444,0.8170651057848293,0.023251030072921168,False,False,0.0,False,False,0.0,0.0,3.4975089487302113e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-17,6.309300334792532,7.62736941233423,-0.7200644906165702,0.8171024641556768,0.002960660970284409,False,False,0.0,False,False,0.0,0.0,3.165561710658029e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-18,6.309300334792532,7.62736941233423,-0.7200600577178289,0.8171362755119436,-0.013579692184813875,False,False,0.0,False,True,0.0,0.0,2.865013623543968e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-19,6.309300334792532,7.62736941233423,-0.7200560458288057,0.8171668756715649,-0.03625456979851398,False,False,0.0,False,False,0.0,0.0,2.5929188059411655e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-20,6.309300334792532,7.62736941233423,-0.7200524150611269,0.817194568877901,-0.05697210305030749,False,False,0.0,False,False,0.0,0.0,2.346602269237285e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-21,6.309300334792532,7.62736941233423,-0.7200491292833864,0.8172196307185349,-0.07459453572258501,False,False,0.0,False,False,0.0,0.0,2.1236362550578064e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-22,6.309300334792532,7.62736941233423,-0.7200461557723581,0.8172423107855993,-0.0976034002654595,False,False,0.0,False,False,0.0,0.0,1.9218183513168e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-23,6.309300334792532,7.62736941233423,-0.7200434648954374,0.8172628350979174,-0.11132818278434196,False,False,0.0,False,False,0.0,0.0,1.7391513238574694e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-24,6.309300334792532,7.62736941233423,-0.7200410298217776,0.8172814083042663,-0.11786067039096428,False,False,0.0,False,False,0.0,0.0,1.5738245816161733e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-25,6.309300334792532,7.62736941233423,-0.7200388262597347,0.8172982156859909,-0.12186987193970596,False,False,0.0,False,False,0.0,0.0,1.424197184188843e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-26,6.309300334792532,7.62736941233423,-0.7200368322183797,0.817313424976029,-0.10623828592862064,False,False,0.0,False,False,0.0,0.0,1.2887822932208457e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-27,6.309300334792532,7.62736941233423,-0.7200350277909967,0.8173271880102568,-0.09020575941937266,False,False,0.0,False,False,0.0,0.0,1.166232970478213e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-28,6.309300334792532,7.62736941233423,-0.7200333949586329,0.8173396422258836,-0.07422447223019807,False,False,0.0,False,False,0.0,0.0,1.055329222692078e-06,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-29,6.309300334792532,7.62736941233423,-0.7200319174119172,0.8173509120205082,-0.05738372959863221,False,False,0.0,False,False,0.0,0.0,9.549661990163713e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-30,6.309300334792532,7.62736941233423,-0.7200305803895044,0.817361109984363,-0.06878007398515854,False,False,0.0,False,False,0.0,0.0,8.641434489321466e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-08-31,6.309300334792532,7.62736941233423,-0.7200293705316387,0.8173703380172412,-0.08989459045762496,False,False,0.0,False,False,0.0,0.0,7.81955153743489e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-09-01,6.309300334792532,7.62736941233423,-0.7200282757474542,0.8173786883406438,-0.11674243433095934,False,False,0.0,False,False,0.0,0.0,7.075812501271806e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-09-02,6.309300334792532,7.62736941233423,-0.7200272850947508,0.8173862444147719,-0.13600127936650172,False,False,0.0,False,False,0.0,0.0,6.402793692191292e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-09-03,6.309300334792532,7.62736941233423,-0.7200263886710928,0.8173930817691613,-0.15513717677368005,False,False,0.0,False,False,0.0,0.0,5.793775203473385e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-09-04,6.309300334792532,7.62736941233423,-0.7200255775151795,0.8173992687549632,-0.17366647204853766,False,False,0.0,False,False,0.0,0.0,5.242674530974866e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-09-05,6.309300334792532,7.62736941233423,-0.7200248435175306,0.8174048672261787,-0.1954941719911178,False,False,0.0,False,False,0.0,0.0,4.743986380081546e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-09-06,6.309300334792532,7.62736941233423,-0.720024179339617,0.8174099331564806,-0.2069382139550588,False,False,0.0,False,False,0.0,0.0,4.2927280941910174e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-09-07,6.309300334792532,7.62736941233423,-0.7200235783406449,0.8174145171976583,-0.20162596788473963,False,False,0.0,False,False,0.0,0.0,3.884390194819703e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-09-08,6.309300334792532,7.62736941233423,-0.7200230345112744,0.8174186651851647,-0.19883690236519933,False,False,0.0,False,False,0.0,0.0,3.5148915632500563e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-09-09,6.309300334792532,7.62736941233423,-0.7200225424136211,0.8174224185957533,-0.18572883175161223,False,False,0.0,False,False,0.0,0.0,3.180538848520255e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-09-10,6.309300334792532,7.62736941233423,-0.7200220971269471,0.8174258149617097,-0.1725309178960387,False,False,0.0,False,False,0.0,0.0,2.877989690276974e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-09-11,6.309300334792532,7.62736941233423,-0.7200216941985053,0.8174288882457823,-0.15943178684226492,False,False,0.0,False,False,0.0,0.0,2.60421941948427e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-09-12,6.309300334792532,7.62736941233423,-0.7200213295990499,0.8174316691805164,-0.14180316227277845,False,False,0.0,False,False,0.0,0.0,2.35649089844626e-07,0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-09-13,6.278846062823209,7.62736941233423,-0.7199405053310847,0.7875938737604447,-3.4340072759791784,True,False,1.0,False,False,0.0,1.0,-0.0025350506666578306,-0.0,2.5650928625097835,2.5650928625097835,1.2950782170422233,0.0243
2014-09-14,6.282635719238797,7.62736941233423,-0.7198142438817138,0.7923465728929227,-2.846819903858735,False,False,1.0,False,False,0.0,1.0,0.00040369739777847206,0.00040369739777847206,2.565496559907562,2.565496559907562,1.2950782170422233,0.0243
2014-09-15,6.286681426119702,7.62736941233423,-0.7196690129786361,0.7975000095216878,-2.285879081871692,False,False,1.0,False,False,0.0,1.0,0.0004376270934534561,0.0004376270934534561,2.5659341870010155,2.5659341870010155,1.2950782170422233,0.0243
2014-09-16,6.421778223489494,7.62736941233423,-0.7198703670145373,0.9310610052769963,9.465372049399269,False,True,0.0,True,False,-1.0,-1.0,0.011211840240270101,0.011211840240270101,2.5771460272412856,2.5771460272412856,1.2950782170422233,0.0243
2014-09-17,6.421778223489494,7.62736941233423,-0.7203136022302744,0.9276802865500144,7.669420442533045,False,False,0.0,False,False,-1.0,-1.0,-0.0002837154969945711,0.0002837154969945711,2.57742974273828,2.57742974273828,1.2950782170422233,0.0243
2014-09-18,6.445674809806706,7.62736941233423,-0.7209825987826629,0.9464741890265804,7.498616017268245,False,False,0.0,False,False,-1.0,-1.0,0.0015733862262339786,-0.0015733862262339786,2.5758563565120465,2.5758563565120465,1.2950782170422233,0.0243
2014-09-19,6.439398592729209,7.62736941233423,-0.7217815369055919,0.9341041757479074,6.05285774204833,False,False,0.0,False,False,-1.0,-1.0,-0.0010356074675687995,0.0010356074675687995,2.576891963979615,2.576891963979615,1.2950782170422233,0.0243
2014-09-20,6.422449661265517,7.62736941233423,-0.7226115296450607,0.910824583050732,4.535035722796037,False,False,0.0,False,False,-1.0,-1.0,-0.0019506826633288836,0.0019506826633288836,2.578842646642944,2.578842646642944,1.2950782170422233,0.0243
