Date,CT,DC,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_CT_pair,sharpe,CAGR
2011-11-19,93.27,18.03,-2.7614697273067224,43.48070081665979,0.13220491625717176,False,False,0.0,False,False,0.0,0.0,-0.02117013831957325,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-11-20,93.27,18.03,-2.746104754292994,43.75773128009731,0.16797220084961992,False,False,0.0,False,False,0.0,0.0,0.0019402301554752057,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-11-21,93.27,18.03,-2.7286300928128786,44.07279942658379,0.2055693353445143,False,False,0.0,False,False,0.0,0.0,0.0022115135639527135,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-11-22,90.41,18.03,-2.7043705371045363,41.650199216005205,-0.054931536475229886,False,False,0.0,False,True,0.0,0.0,-0.017407513677041905,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-11-23,91.12,18.03,-2.679190207586324,42.814200557218584,0.0748097251738048,False,True,0.0,False,False,0.0,0.0,0.008348536252726094,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-11-24,90.91,18.03,-2.6540804590880818,43.05692932264188,0.10654728045709541,False,False,0.0,False,False,0.0,0.0,0.0017492317245390854,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-11-25,90.91,18.03,-2.6300209719542003,43.49072187566576,0.16020269195246434,False,False,0.0,False,False,0.0,0.0,0.0031359417102862345,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-11-26,90.87,18.03,-2.6073847172304325,43.858853548335304,0.20853213027428166,False,False,0.0,False,False,0.0,0.0,0.0026699203055915465,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-11-27,90.87,18.03,-2.5863971486185915,44.2372594104068,0.2619194719522602,False,False,0.0,False,False,0.0,0.0,0.002751987781835784,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-11-28,90.87,18.03,-2.5671085601275476,44.58503266090032,0.31218774288956336,False,False,0.0,False,False,0.0,0.0,0.0025356227137854127,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-11-29,91.35,18.03,-2.550558095534691,45.36343753750951,0.4113250886696712,False,False,0.0,False,False,0.0,0.0,0.005667863405433591,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-11-30,92.75,18.03,-2.5392442755526723,46.96742571178532,0.6055172917979793,False,False,0.0,False,False,0.0,0.0,0.011578418884635287,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-01,90.91,19.07,-2.520454639308724,42.84493002838263,0.13533215502186868,False,False,0.0,False,False,0.0,0.0,-0.029663562567333983,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-02,91.3,19.07,-2.4995048288062165,43.63444291466545,0.23552660177983942,False,False,0.0,False,False,0.0,0.0,0.0056813566098109156,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-03,91.84,19.07,-2.4797045374528834,44.55203447077351,0.3560960715480424,False,False,0.0,False,False,0.0,0.0,0.006595306361432466,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-04,91.84,19.07,-2.4614232482760356,44.900658655376006,0.4162100514733892,False,False,0.0,False,False,0.0,0.0,0.002512075509399997,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-05,91.84,19.07,-2.4447636520060847,45.21835715624397,0.4659323784410095,False,False,0.0,False,False,0.0,0.0,0.0022944874431864285,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-06,92.22,19.07,-2.4305813967649366,45.86881276369266,0.5556893798109483,False,False,0.0,False,False,0.0,0.0,0.004694017713361007,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-07,93.81,19.07,-2.4220025914135896,47.62241058174285,0.7810332613947732,False,False,0.0,False,False,0.0,0.0,0.012525914377076418,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-08,92.31,19.07,-2.4131466400062553,46.291293575080715,0.6235469750507016,False,False,0.0,False,False,0.0,0.0,-0.009622854438999786,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-09,92.05,19.07,-2.4039510786671516,46.206652929817416,0.6142052783476463,False,False,0.0,False,False,0.0,0.0,-0.0006138123924152782,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-10,90.43,19.07,-2.3912644118497326,44.828587666025605,0.4416401645513578,False,False,0.0,False,False,0.0,0.0,-0.010130492951205165,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-11,90.43,19.07,-2.3773965517370446,45.09304775837457,0.47098784915940367,False,False,0.0,False,False,0.0,0.0,0.0019478973931616314,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-12,90.43,19.07,-2.363555271562266,45.3570009713076,0.5027681336676812,False,False,0.0,False,False,0.0,0.0,0.001947951077283098,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-13,87.16,19.07,-2.3428674532186156,42.481517667121,0.14418979203578727,False,False,0.0,False,False,0.0,0.0,-0.021810652347516366,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-14,87.31,19.07,-2.320009710828649,43.06741481449767,0.2171203550889217,False,False,0.0,False,False,0.0,0.0,0.004453710632523841,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-15,85.12,19.07,-2.292089995387792,41.40984378795481,-0.0015590426693378875,False,False,0.0,False,True,0.0,0.0,-0.012866327848074724,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-16,86.29,19.07,-2.26552202618372,43.08649496067647,0.2041930969614187,False,True,0.0,False,False,0.0,0.0,0.012947762686727057,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-17,85.93,19.07,-2.2399777953002338,43.21362344362455,0.21482174132322807,False,False,0.0,False,False,0.0,0.0,0.0009882010387783464,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-18,85.93,19.07,-2.2160617315637547,43.6697027790792,0.27030888668404096,False,False,0.0,False,False,0.0,0.0,0.003557830392331914,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-19,85.93,19.07,-2.1940023721871267,44.0903747623915,0.3242411706761428,False,False,0.0,False,False,0.0,0.0,0.003292425586519391,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-20,86.72,19.07,-2.1756146418949074,45.23102877906411,0.4715470502726846,False,False,0.0,False,False,0.0,0.0,0.008896834642772251,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-21,86.64,19.07,-2.1596799633402584,45.45490309910127,0.49948546791578924,False,False,0.0,False,False,0.0,0.0,0.0017514113070512957,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-22,86.66,19.07,-2.1457069593695266,45.741368284823125,0.5361725557834107,False,False,0.0,False,False,0.0,0.0,0.0022454009881638644,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-23,87.08,19.07,-2.134264364566683,46.37957856771335,0.6152512231934504,False,False,0.0,False,False,0.0,0.0,0.004994585835111115,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-24,86.99,19.07,-2.124378087093914,46.47810987911905,0.6234587571029583,False,False,0.0,False,False,0.0,0.0,0.0007727831431540814,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-25,86.99,19.07,-2.115696045700742,46.64367640848684,0.639837797933581,False,False,0.0,False,False,0.0,0.0,0.0013002301676221938,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-26,86.99,19.07,-2.1079899002266296,46.790632602678166,0.6547226454180887,False,False,0.0,False,False,0.0,0.0,0.0011554125725954348,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-27,86.99,19.07,-2.101103136165725,46.92196319331962,0.6676731175809829,False,False,0.0,False,False,0.0,0.0,0.0010336267893173454,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-28,87.8,19.07,-2.0967391003927935,47.81518535550942,0.7793099345928961,False,False,0.0,False,False,0.0,0.0,0.006990049362867014,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-29,90.57,19.07,-2.1000333915966296,50.52236322225227,1.1237632956113373,False,False,0.0,False,False,0.0,0.0,0.02072597494126495,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-30,91.36,19.07,-2.10878026120546,51.14556041881188,1.1989664675643703,False,False,0.0,False,False,0.0,0.0,0.00473646096113578,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2011-12-31,91.68,19.07,-2.1205904988996123,51.2403391859844,1.2089385879522343,False,False,0.0,False,False,0.0,0.0,0.0007173706516393545,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-01,91.68,18.77,-2.1347419873272067,51.61089289786834,1.2496285760630645,False,False,0.0,False,False,0.0,0.0,0.0028125709542508193,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-02,91.68,18.77,-2.1494719850415556,51.33441084077001,1.2058690583003817,False,False,0.0,False,False,0.0,0.0,-0.0020941550714450906,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-03,91.68,18.77,-2.1638848536607234,51.06388129678823,1.162617639429766,False,False,0.0,False,False,0.0,0.0,-0.002044878917337524,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-04,95.57,18.77,-2.1861520927668887,54.53592521876549,1.609868757108979,False,False,0.0,False,False,0.0,0.0,0.02541684007257901,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-05,95.72,18.77,-2.2117677658039723,54.20511903585944,1.5536872825651715,False,False,0.0,False,False,0.0,0.0,-0.00241051094723135,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-06,94.48,18.77,-2.235256938957335,52.524227255770825,1.322816228544658,False,False,0.0,False,False,0.0,0.0,-0.012320022427253864,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-07,95.52,18.77,-2.259011240911196,53.118359008096846,1.3903888577498236,False,False,0.0,False,False,0.0,0.0,0.004307748574140734,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-08,95.52,18.77,-2.281913017063283,52.68849266972217,1.3273205885429982,False,False,0.0,False,False,0.0,0.0,-0.0031070593061807415,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-09,95.52,18.77,-2.3034345183478266,52.28453409061129,1.2666031670272517,False,False,0.0,False,False,0.0,0.0,-0.0029112984952584238,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-10,96.12,18.77,-2.3247003497642678,52.4853744349247,1.284758405370624,False,False,0.0,False,False,0.0,0.0,0.0014370926436341354,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-11,96.52,18.77,-2.3458413968305663,52.48855698149027,1.27725289735341,False,False,0.0,False,False,0.0,0.0,2.264328631011977e-05,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-12,96.43,18.77,-2.365837296583668,52.023233943124566,1.208184668801718,False,False,0.0,False,False,0.0,0.0,-0.003303988378842691,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-13,95.25,18.77,-2.381793227094585,50.54374112743464,1.0095457408113786,False,False,0.0,False,False,0.0,0.0,-0.010571108627853855,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-14,95.08,18.77,-2.3946709867292353,50.13202557909225,0.9496042790584057,False,False,0.0,False,False,0.0,0.0,-0.00294023783494021,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-15,95.08,18.77,-2.4054613982010418,49.929489555766445,0.9222609598820025,False,False,0.0,False,False,0.0,0.0,-0.0014443078234843158,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-16,95.08,18.77,-2.414749800341449,49.755146247591,0.9005247902512084,False,False,0.0,False,False,0.0,0.0,-0.0012417185269312909,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-17,95.08,18.77,-2.422893240678004,49.602293872473865,0.879342282428581,False,False,0.0,False,False,0.0,0.0,-0.0010874706149405567,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-18,97.71,18.77,-2.435992572004546,51.986419423474665,1.201501588397611,False,False,0.0,False,False,0.0,0.0,0.01662180879413249,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-19,97.3,18.77,-2.4501201276443285,51.31124520411595,1.1065259962929144,False,False,0.0,False,False,0.0,0.0,-0.0047119832977857,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-20,97.99,18.77,-2.4657140340100665,51.708547581631045,1.1548025402178668,False,False,0.0,False,False,0.0,0.0,0.0027538530378343304,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-21,98.63,18.77,-2.4828216075966685,52.02743842541053,1.1905264664570296,False,False,0.0,False,False,0.0,0.0,0.0021957255337378806,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-22,98.63,18.77,-2.499972111830553,51.70552346094052,1.1378855303629036,False,False,0.0,False,False,0.0,0.0,-0.0022116459220244272,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-23,98.63,18.77,-2.516423271990301,51.39673518474205,1.0880003189968732,False,False,0.0,False,False,0.0,0.0,-0.0021169708259962763,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-24,99.46,18.77,-2.533687414841386,51.90268722342718,1.1503081736917227,False,False,0.0,False,False,0.0,0.0,0.0034414452905559695,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-25,98.54,18.77,-2.5485760078350865,50.70322833293543,0.977164748329745,False,False,0.0,False,False,0.0,0.0,-0.008194325348422965,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-26,97.36,18.77,-2.5590016592882954,49.32753885515869,0.780747839490794,False,False,0.0,False,False,0.0,0.0,-0.009461903780597426,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-27,96.04,18.77,-2.563787528928899,47.91770808200457,0.5798115592863313,False,False,0.0,False,False,0.0,0.0,-0.009779469751743963,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-28,96.09,18.77,-2.56564497777184,47.932843767222565,0.5766618485809679,False,False,0.0,False,False,0.0,0.0,0.00010492882919346093,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-29,96.09,18.77,-2.5659501168535153,47.92711630665952,0.5707097898668102,False,False,0.0,False,False,0.0,0.0,-3.9704305497418444e-05,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-30,96.09,18.77,-2.565460995379007,47.93629711673604,0.5667700457811373,False,False,0.0,False,False,0.0,0.0,6.364790901098855e-05,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-01-31,94.87,18.77,-2.5618605520149775,46.78387743867888,0.39752164107937177,False,False,0.0,False,False,0.0,0.0,-0.008061352374487026,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-01,94.51,17.05,-2.5657265794572277,50.76436182025427,0.9602452381704683,False,False,0.0,False,False,0.0,0.0,0.028790756268474042,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-02,94.79,17.05,-2.5735690716167143,50.91064732893503,0.9746734751531557,False,False,0.0,False,False,0.0,0.0,0.0010549231381194678,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-03,95.49,17.05,-2.5845708705073966,51.42306665784888,1.043834259881862,False,False,0.0,False,False,0.0,0.0,0.003671758304243861,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-04,97.48,17.05,-2.600944875858657,53.133889866609906,1.2889473407125187,False,False,0.0,False,False,0.0,0.0,0.012062822615327788,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-05,97.48,17.05,-2.6195299574231443,52.81701422593539,1.2386678802788267,False,False,0.0,False,False,0.0,0.0,-0.002229273846675694,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-06,97.48,17.05,-2.638632285977291,52.49131952408719,1.185708811060254,False,False,0.0,False,False,0.0,0.0,-0.0022860793036071155,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-07,97.83,17.05,-2.658089626575119,52.50957186689422,1.182299331688329,False,False,0.0,False,False,0.0,0.0,0.0001275046330288271,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-08,96.06,17.05,-2.67329874516948,50.48025639486037,0.87609369453722,False,False,0.0,False,False,0.0,0.0,-0.01432730263683006,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-09,95.18,17.05,-2.6838664061220516,49.42007777561903,0.7130803901540141,False,False,0.0,False,False,0.0,0.0,-0.007522202386017371,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-10,91.88,17.05,-2.684523489006659,46.10887451243646,0.21178133853683942,False,False,0.0,False,False,0.0,0.0,-0.024055039517143138,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-11,92.06,17.05,-2.6803311050319505,46.36035465920524,0.24209061761117892,False,False,0.0,False,False,0.0,0.0,0.001825499377170027,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-12,92.06,17.05,-2.6737345868053426,46.47282529496891,0.25189971338824474,False,False,0.0,False,False,0.0,0.0,0.0008170936744955443,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-13,92.06,17.05,-2.6661095137057367,46.60283279131719,0.26607748866113495,False,False,0.0,False,False,0.0,0.0,0.0009453910299868042,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-14,92.54,17.05,-2.6592739555677443,47.19937905756996,0.3610069970836884,False,False,0.0,False,False,0.0,0.0,0.0043265417734218905,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-15,92.84,17.05,-2.653768160274306,47.59325286732308,0.4239349534752449,False,False,0.0,False,False,0.0,0.0,0.0028523650381500707,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-16,93.48,17.05,-2.6505850500106725,48.287524897318036,0.5315804169637875,False,False,0.0,False,False,0.0,0.0,0.005006559733507837,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-17,93.71,17.05,-2.6492591084084753,48.54013220163549,0.5713209454514291,False,False,0.0,False,False,0.0,0.0,0.0018188907314068267,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-18,92.65,17.05,-2.6466036924040917,47.52540704451024,0.40866725044726343,False,False,0.0,False,False,0.0,0.0,-0.007365110905848011,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-19,92.65,17.05,-2.643344700189718,47.58097286176531,0.41300443557675814,False,False,0.0,False,False,0.0,0.0,0.0004034723335599682,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-20,92.65,17.05,-2.6398893038905613,47.63988736866593,0.41762498763981437,False,False,0.0,False,False,0.0,0.0,0.0004279707881570529,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-21,92.65,17.05,-2.636460889683341,47.69834183089905,0.4223214830550097,False,False,0.0,False,False,0.0,0.0,0.0004248092865369359,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-22,92.97,17.05,-2.6338973484899886,48.062050208245694,0.47542665033424786,False,False,0.0,False,False,0.0,0.0,0.002637900968907492,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-23,90.53,17.05,-2.626387088032265,45.750100149049885,0.10487793633158202,False,False,0.0,False,False,0.0,0.0,-0.017086333385380705,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-24,89.23,17.05,-2.6136067181807094,44.66800545501891,-0.0668553251169499,False,False,0.0,False,True,0.0,0.0,-0.008087888200718736,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-25,90.15,17.05,-2.6006065823201054,45.809657771442204,0.11384301506915152,False,True,0.0,False,False,0.0,0.0,0.008488730844948935,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-26,90.15,17.05,-2.5879899505545754,46.02477134304449,0.14427850226416275,False,False,0.0,False,False,0.0,0.0,0.0016020346697889975,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-27,90.15,17.05,-2.576062814845301,46.22812900688763,0.17342208708880502,False,False,0.0,False,False,0.0,0.0,0.001516780979759599,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-28,90.67,17.05,-2.5661434197296353,46.91725469360972,0.27995026449147437,False,False,0.0,False,False,0.0,0.0,0.00512655566698453,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-02-29,92.24,17.05,-2.561243920464383,48.57079115608226,0.5397196379930236,False,False,0.0,False,False,0.0,0.0,0.012166478464101054,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-01,90.44,16.06,-2.5608827241487915,49.31222345017041,0.6564009002359592,False,False,0.0,False,False,0.0,0.0,0.005635363867438629,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-02,89.67,16.06,-2.5611531450882388,48.53788048988289,0.5276932370669647,False,False,0.0,False,False,0.0,0.0,-0.005919957285001232,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-03,88.23,16.06,-2.558632944808355,47.13835490637783,0.29663279541854626,False,False,0.0,False,False,0.0,0.0,-0.010822052120446471,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-04,88.23,16.06,-2.55471596603161,47.20126158553235,0.3004523996039791,False,False,0.0,False,False,0.0,0.0,0.00048667254474364993,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-05,88.23,16.06,-2.550180945888751,47.27409400902667,0.3065462324722131,False,False,0.0,False,False,0.0,0.0,0.0005637799490248401,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-06,92.23,16.06,-2.554165961841961,51.210094652818114,0.9487778254099998,False,False,0.0,False,False,0.0,0.0,0.02953848735228905,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-07,91.42,16.06,-2.5608602593671823,50.29258423456306,0.7915717369109154,False,False,0.0,False,False,0.0,0.0,-0.00692212981261537,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-08,90.12,16.06,-2.5659409630128556,48.91098813401355,0.5570910450149524,False,False,0.0,False,False,0.0,0.0,-0.010520113422914855,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-09,89.56,16.06,-2.5687322907090997,48.306159411211866,0.4526698922497991,False,False,0.0,False,False,0.0,0.0,-0.004623583560266815,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-10,88.8,16.06,-2.5684941106144397,47.5499845835321,0.3265075776511301,False,False,0.0,False,False,0.0,0.0,-0.0058144924109252505,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-11,88.8,16.06,-2.5666130015957793,47.58019519437178,0.32919676822094773,False,False,0.0,False,False,0.0,0.0,0.00023235391627332772,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-12,88.8,16.06,-2.563902194840396,47.62373075086324,0.33509252729264166,False,False,0.0,False,False,0.0,0.0,0.00033495003928761443,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-13,88.0,16.06,-2.5590385113841916,46.901841507169884,0.21398246819074715,False,False,0.0,False,False,0.0,0.0,-0.00559178575528207,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-14,88.04,16.06,-2.5532633459381957,47.03459066423259,0.23516765988252158,False,False,0.0,False,False,0.0,0.0,0.0010287011195981432,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-15,87.14,16.06,-2.545163038752465,46.264681597635416,0.10648142807321037,False,False,0.0,False,False,0.0,0.0,-0.006014194833912558,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-16,87.34,16.06,-2.5365381036943244,46.60319805466916,0.16648360557874822,False,False,0.0,False,False,0.0,0.0,0.0026430739360453074,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-17,87.48,16.06,-2.528256744196069,46.87619668821114,0.2173352200181487,False,False,0.0,False,False,0.0,0.0,0.0021314063642959773,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-18,87.48,16.06,-2.520463633951488,47.00135403873911,0.24218018647185455,False,False,0.0,False,False,0.0,0.0,0.000978107806531978,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-19,87.48,16.06,-2.5132210841437064,47.11766938865208,0.26456259678499117,False,False,0.0,False,False,0.0,0.0,0.00090983439801784,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-20,89.9,16.06,-2.512082600028926,49.55595344353546,0.6757886843740941,False,False,0.0,False,False,0.0,0.0,0.01872088682246454,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-21,88.72,16.06,-2.511615766761142,48.38345078581606,0.47995658468696184,False,False,0.0,False,False,0.0,0.0,-0.009085185252966107,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-22,89.08,16.06,-2.5123599937239502,48.73149850079336,0.5381728141028241,False,False,0.0,False,False,0.0,0.0,0.0026891118335278835,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-23,90.23,16.06,-2.516384115250472,49.81687110907743,0.7159260992830598,False,False,0.0,False,False,0.0,0.0,0.008307919578306193,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-24,90.27,16.06,-2.5221446188556618,49.76435742117807,0.701865406768442,False,False,0.0,False,False,0.0,0.0,-0.000401555571540871,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-25,90.27,16.06,-2.5286413134874115,49.66002050539217,0.6794889836161883,False,False,0.0,False,False,0.0,0.0,-0.0007971953860995146,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-26,90.27,16.06,-2.535299891803939,49.55308373762874,0.6572462410112542,False,False,0.0,False,False,0.0,0.0,-0.0008163927422280174,-0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-27,91.03,16.06,-2.5435568168670954,50.180477521114454,0.7582313296121226,False,False,0.0,False,False,0.0,0.0,0.004757325259394713,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-28,93.01,16.06,-2.5569620412124667,51.94518961812779,1.048541253334967,False,False,0.0,False,False,0.0,0.0,0.013162145014317601,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
2012-03-29,93.93,16.06,-2.5748136960214394,52.57849204189569,1.1472746684928206,False,False,0.0,False,False,0.0,0.0,0.004681367271305331,0.0,6.267343660565541,6.267343660565541,1.858755449607573,0.0497
