Date,CC,CL,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,CL_CC_pair,sharpe,CAGR
2014-03-19,3014.0,99.7,-24.318068468402352,589.4885737002855,0.7620455600456176,False,False,0.0,False,False,-1.0,-1.0,-0.011302386951184323,0.011302386951184323,9.066263084804975,9.066263084804975,1.9047817571275214,0.0578
2014-03-20,3025.0,100.37,-24.3658847549475,579.3961471459193,0.5730062735096199,False,False,0.0,False,False,-1.0,-1.0,-0.0018448468991409314,0.0018448468991409314,9.068107931704116,9.068107931704116,1.9047817571275214,0.0578
2014-03-21,2974.0,99.43,-24.384034394568413,549.4954601480626,-0.0024270757786728995,False,False,0.0,False,True,0.0,0.0,-0.005538698129663272,0.005538698129663272,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-03-22,2957.0,99.46,-24.382956550708226,531.87114146656,-0.3355123260611694,False,False,0.0,False,False,0.0,0.0,-0.0032745999110666215,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-03-23,2957.0,99.46,-24.38051554032142,532.1139243596317,-0.30644874779210257,False,False,0.0,False,False,0.0,0.0,4.511111711759425e-05,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-03-24,2957.0,99.46,-24.378181416324907,532.3460763323251,-0.27171346852413825,False,False,0.0,False,False,0.0,0.0,4.313766287951085e-05,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-03-25,2940.0,99.6,-24.35826859615791,513.9164478226721,-0.6413085788361732,False,False,0.0,False,False,0.0,0.0,-0.0034344654402883833,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-03-26,2949.0,99.19,-24.355294422531585,533.1983462290923,-0.22351843168992439,False,False,0.0,False,False,0.0,0.0,0.003594149355525001,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-03-27,2963.0,100.26,-24.343345252261432,522.3362050082687,-0.4415989556963123,False,False,0.0,False,False,0.0,0.0,-0.0020101437900135275,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-03-28,2955.0,101.28,-24.303143271449436,493.5776494676011,-1.0193927241539142,False,False,0.0,False,False,0.0,0.0,-0.005309511275065335,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-03-29,2983.0,101.67,-24.280520074914445,514.3995239834485,-0.5747740844887588,False,False,0.0,False,False,0.0,0.0,0.003819405807056099,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-03-30,2983.0,101.67,-24.261255567031935,516.3581464998633,-0.5251260895900972,False,False,0.0,False,False,0.0,0.0,0.00035940389645181393,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-03-31,2983.0,101.67,-24.24396818019701,518.1157551193696,-0.48825106227290216,False,False,0.0,False,False,0.0,0.0,0.000322622240213331,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-01,2955.0,101.58,-24.205966794205967,496.157893044558,-0.9222311899132711,False,False,0.0,False,False,0.0,0.0,-0.004055874116942052,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-02,2943.0,99.74,-24.198001392706182,529.4913410914855,-0.23106772296483155,False,False,0.0,False,False,0.0,0.0,0.006222980334679382,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-03,2917.0,99.62,-24.172932379438347,508.8924763603518,-0.6421839784307127,False,False,0.0,False,False,0.0,0.0,-0.003868253296236667,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-04,2917.0,100.29,-24.13466577843267,496.5343690809873,-0.8705551400691063,False,False,0.0,False,False,0.0,0.0,-0.0023153511673735436,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-05,2966.0,101.14,-24.123473809249994,526.1518589324555,-0.2645936089803591,False,False,0.0,False,False,0.0,0.0,0.00547878687646956,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-06,2966.0,101.14,-24.11530999939664,526.977546661024,-0.2435897232280685,False,False,0.0,False,False,0.0,0.0,0.00015276305245659252,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-07,2966.0,101.14,-24.10809439663585,527.7073327242501,-0.2276204368636135,False,False,0.0,False,False,0.0,0.0,0.0001350382201995006,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-08,2959.0,100.44,-24.110148682165253,537.3766663633219,-0.054451102849342826,False,False,0.0,False,False,0.0,0.0,0.001797065700292458,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-09,2992.0,102.56,-24.097017383501804,520.6098971480551,-0.4419458701144897,False,False,0.0,False,False,0.0,0.0,-0.0030689313593979593,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-10,3011.0,103.6,-24.0786906955476,516.4476439412688,-0.5358264902599025,False,False,0.0,False,False,0.0,0.0,-0.0007560101035468049,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-11,2970.0,103.4,-24.03040763187332,485.25585086429874,-1.1796119028866563,False,False,0.0,False,False,0.0,0.0,-0.0057182870954474285,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-12,2987.0,103.74,-23.991907468571213,498.0795192104224,-0.9008187453532635,False,False,0.0,False,False,0.0,0.0,0.0023418288105371853,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-13,2987.0,103.74,-23.957641789263203,501.6342407818356,-0.8192239207719744,False,False,0.0,False,False,0.0,0.0,0.0006495767512296315,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-14,2987.0,103.74,-23.92680093336762,504.83367117244325,-0.751538553435219,False,False,0.0,False,False,0.0,0.0,0.0005849941651515842,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-15,2979.0,104.05,-23.885787339063963,493.68382737039474,-0.9821238455251681,False,False,0.0,False,False,0.0,0.0,-0.0020404829167641014,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-16,2951.0,103.75,-23.82991473424724,478.6463463218488,-1.28053124683968,False,False,0.0,False,False,0.0,0.0,-0.0027727273581628653,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-17,2956.0,103.76,-23.782054948747042,488.3739785180069,-1.0520892492579859,False,False,0.0,False,False,0.0,0.0,0.0017935661783516613,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-18,3001.0,104.3,-23.766534661299655,522.1504348264461,-0.35864055123954375,False,False,0.0,False,False,0.0,0.0,0.006163756122631721,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-19,3001.0,104.3,-23.754767027606754,523.3777990206158,-0.33345504994393627,False,False,0.0,False,False,0.0,0.0,0.0002240278940844444,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-20,3001.0,104.3,-23.74433184664432,524.4661883949975,-0.31113357932181457,False,False,0.0,False,False,0.0,0.0,0.00019870062181556156,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-21,3001.0,104.3,-23.73493104330465,525.4466921833255,-0.3444579843564608,False,False,0.0,False,False,0.0,0.0,0.0001790366555783324,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-22,2987.0,104.37,-23.713144527752675,512.0591056384533,-0.6355750243791373,False,False,0.0,False,False,0.0,0.0,-0.002451067633978321,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-23,2993.0,102.13,-23.742596941662924,568.1685743479657,0.5723910876629015,False,True,0.0,False,False,0.0,0.0,0.01035644417503441,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-24,2997.0,101.44,-23.790526271030647,583.6890150666513,0.8894431189764723,False,False,0.0,False,False,0.0,0.0,0.002868678115159563,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-25,2968.0,101.94,-23.800925546576686,541.7336497819729,0.00010323344426664079,False,False,0.0,False,False,0.0,0.0,-0.007777770425255827,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-26,2945.0,100.6,-23.8152859595919,549.1822324650548,0.16384566645178303,False,False,0.0,False,False,0.0,0.0,0.0013946520939844365,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-27,2945.0,100.6,-23.828726354438732,547.8301287434638,0.13848278014122029,False,False,0.0,False,False,0.0,0.0,-0.0002531000986819918,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-28,2945.0,100.6,-23.84096542758674,546.5988779847739,0.13425619419713233,False,False,0.0,False,False,0.0,0.0,-0.0002304245424542415,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-29,2935.0,100.84,-23.83863276146952,531.1122723334138,-0.1634072269310246,False,False,0.0,False,True,0.0,0.0,-0.0029007176103567783,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-04-30,2940.0,101.28,-23.83073194897116,526.423468208201,-0.23296991102199985,False,False,0.0,False,False,0.0,0.0,-0.0008758264867175532,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-01,2974.0,99.74,-23.883691278397603,591.8406318926232,1.4988879066759986,False,True,0.0,False,False,0.0,0.0,0.012213446088617332,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-02,2916.0,99.42,-23.893455699869296,540.5126343189945,0.21468010663388798,False,False,0.0,False,False,0.0,0.0,-0.009700107744096033,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-03,2910.0,99.76,-23.887064446328715,527.0264508342475,-0.11741659651010845,False,False,0.0,False,True,0.0,0.0,-0.0025479408426049345,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-04,2910.0,99.76,-23.88001565404722,527.7296383522494,-0.04829183673549003,False,False,0.0,False,False,0.0,0.0,0.00013287067174378654,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-05,2910.0,99.76,-23.87351544078269,528.3780996275186,0.06549259917469238,False,True,0.0,False,False,0.0,0.0,0.0001225448997449364,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-06,2921.0,99.48,-23.882878128326624,545.1312837940673,0.8001713149513751,False,False,0.0,False,False,0.0,0.0,0.003162846780644526,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-07,2913.0,99.5,-23.885302372052635,536.4124139807627,0.5031783016465171,False,False,0.0,False,False,0.0,0.0,-0.0016483080526635272,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-08,2892.0,100.77,-23.84257811506368,489.383403345033,-1.4755929707061335,False,False,0.0,False,True,0.0,0.0,-0.008882420431621378,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-09,2883.0,100.26,-23.802928017294377,496.5184369860658,-1.1222137712665148,False,False,0.0,False,False,0.0,0.0,0.0013540295294157646,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-10,2853.0,99.99,-23.74651900610273,478.5855645797883,-1.776872978750358,False,False,0.0,False,False,0.0,0.0,-0.0034305434604088277,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-11,2853.0,99.99,-23.69370661081895,483.8662759842132,-1.484299030893191,False,False,0.0,False,False,0.0,0.0,0.0010112171927232955,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-12,2853.0,99.99,-23.645713796461045,488.6650774918603,-1.2493625693546826,False,False,0.0,False,False,0.0,0.0,0.000919780228588464,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-13,2858.0,100.59,-23.594258453339837,484.65354217854565,-1.3448076689500672,False,False,0.0,False,False,0.0,0.0,-0.0007668265418202142,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-14,2894.0,101.7,-23.555548932837873,498.4006735303883,-0.7853925344773998,False,False,0.0,False,False,0.0,0.0,0.0025988984237522153,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-15,2891.0,102.37,-23.504975338626803,484.79567458477413,-1.2935539406867307,False,False,0.0,False,False,0.0,0.0,-0.0025683356936675706,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-16,2907.0,101.5,-23.489593895885644,522.8062195676071,0.15687655422370414,False,True,0.0,False,False,0.0,0.0,0.007183737084701276,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-17,2917.0,102.02,-23.476284126269764,521.9494934379586,0.11956000745611556,False,False,0.0,False,False,0.0,0.0,-0.00016127974095692913,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-18,2917.0,102.02,-23.464313987014208,523.1706870448106,0.16228991295219192,False,False,0.0,False,False,0.0,0.0,0.00022994405108690708,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-19,2917.0,102.02,-23.45350745854807,524.273169078926,0.1835520258182292,False,False,0.0,False,False,0.0,0.0,0.00020763441683950735,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-20,2930.0,102.61,-23.443024898406644,524.5112151744943,0.19699022172883923,False,False,0.0,False,False,0.0,0.0,4.461561164654654e-05,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-21,2968.0,102.44,-23.46968192114917,563.765783997479,1.6252319540425089,False,False,0.0,False,False,0.0,0.0,0.007306935484319611,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-22,2981.0,104.07,-23.474970337285946,537.959836998652,0.6249528973844998,False,False,0.0,False,False,0.0,0.0,-0.0047576983619803314,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-23,3001.0,103.74,-23.502032065723206,562.8991935018748,1.5009632440919443,False,False,0.0,False,False,0.0,0.0,0.004585198434533082,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-24,3022.0,104.35,-23.53395360840471,566.231940962969,1.5519507593363815,False,False,0.0,False,False,0.0,0.0,0.0006084133948672646,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-25,3022.0,104.35,-23.56331827583649,563.1677379164626,1.3859816712365374,False,False,0.0,False,False,0.0,0.0,-0.0005590762314885381,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-26,3022.0,104.35,-23.589827280400982,560.4015232901575,1.2531061790423421,False,False,0.0,False,False,0.0,0.0,-0.0005044524390423326,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-27,3022.0,104.28,-23.61513617758208,559.4135994017406,1.1731402293942268,False,False,0.0,False,False,0.0,0.0,-0.00018012732706865217,-0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-28,3031.0,104.11,-23.649162907613203,568.8856496883895,1.4277328421628777,False,False,0.0,False,False,0.0,0.0,0.0017243497372508932,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-29,3029.0,102.72,-23.707053889740553,593.8114244458502,2.118550726750995,False,False,0.0,True,False,-1.0,-1.0,0.004561660786923485,0.0,9.07364662983378,9.07364662983378,1.9047817571275214,0.0578
2014-05-30,3046.0,103.58,-23.758721300245305,585.0716477205915,1.7359526063192936,False,False,0.0,False,False,-1.0,-1.0,-0.001587051104749015,0.001587051104749015,9.07523368093853,9.07523368093853,1.9047817571275214,0.0578
2014-05-31,3071.0,102.71,-23.844214092946295,621.9607705134863,2.6268366675406707,False,False,0.0,True,False,-1.0,-1.0,0.006682764607150501,-0.006682764607150501,9.068550916331379,9.068550916331379,1.9047817571275214,0.0578
2014-06-01,3071.0,102.71,-23.92469217704379,613.6948664958322,2.2069776291023846,False,False,0.0,False,False,-1.0,-1.0,-0.0014951967769576868,0.0014951967769576868,9.070046113108337,9.070046113108337,1.9047817571275214,0.0578
