Date,FC,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_FC_pair,sharpe,CAGR
2016-07-09,143.25,112.125,-1.2209005496960148,6.3565258653343335,-0.9944135577844802,False,False,0.0,False,True,0.0,0.0,-0.0033629167903743607,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-10,143.25,112.125,-1.2243916762069589,5.9650833052947405,-1.1853100530555882,False,False,0.0,False,False,0.0,0.0,-0.0013953434554657737,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-11,143.25,112.125,-1.2275632631561084,5.609469118621348,-1.2602540832264448,False,False,0.0,False,False,0.0,0.0,-0.0012660241182126922,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-12,139.225,109.225,-1.230084689935792,4.868999741763133,-1.328497585907426,False,False,0.0,False,False,0.0,0.0,-0.0027065818757855105,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-13,138.5,108.9,-1.2321074727784882,4.323496214422619,-1.3306639248282408,False,False,0.0,False,False,0.0,0.0,-0.0020005520085789206,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-14,139.05,111.425,-1.2319300440759975,1.7821948388319981,-1.8289372301291291,False,False,0.0,False,False,0.0,0.0,-0.009197023601531412,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-15,141.775,112.5,-1.2327300004172292,3.0928749530617097,-0.7437272454856877,False,False,0.0,False,False,0.0,0.0,0.004673370712226874,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-16,139.375,110.925,-1.2331605994299633,2.5866605082313185,-0.7687942135159745,False,False,0.0,False,False,0.0,0.0,-0.0018330255049855354,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-17,139.375,110.925,-1.233531642170936,2.5455025921889387,-0.5581591855234466,False,False,0.0,False,False,0.0,0.0,-0.00014901247600472957,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-18,139.375,110.925,-1.2338671631808416,2.5082849241651672,-0.349618485078957,False,False,0.0,False,False,0.0,0.0,-0.00013472863073397278,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-19,141.3,112.425,-1.234229950096262,2.5416978604277745,0.07676826818480438,False,True,0.0,False,False,0.0,0.0,0.00011930707287497324,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-20,139.55,110.2,-1.2353470122096961,3.4147592544914858,1.6640792152474497,False,False,0.0,False,False,0.0,0.0,0.003166877529253206,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-21,138.2,109.1,-1.2364228227064848,3.3062700427225025,1.156255779201237,False,False,0.0,False,False,0.0,0.0,-0.000397259987572601,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-22,134.525,107.45,-1.236112802704868,1.7046793493619248,-1.5462819434227568,False,False,0.0,False,True,0.0,0.0,-0.0059907190051532895,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-23,136.925,109.975,-1.235169184341059,1.087268952092046,-1.4823449193066336,False,False,0.0,False,False,0.0,0.0,-0.002263543831292102,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-24,136.925,109.975,-1.2342669134400526,1.186496194430248,-0.9885843743146373,False,False,0.0,False,False,0.0,0.0,0.00036391831306091706,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-25,136.925,109.975,-1.2334452189618736,1.2768620446679506,-0.6670191236016679,False,False,0.0,False,False,0.0,0.0,0.0003315288179736604,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-26,141.75,112.95,-1.2336193639287818,2.4126928442441056,0.6689347525493499,False,True,0.0,False,False,0.0,0.0,0.004040846991880602,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-27,142.35,113.725,-1.2335577003285132,2.0636505301398245,0.8283249872832441,False,False,0.0,False,False,0.0,0.0,-0.0012349519612710053,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-28,142.15,113.8,-1.2332548522984657,1.8055978084346123,0.31012908105249654,False,False,0.0,False,False,0.0,0.0,-0.0009134790626053581,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-29,140.25,113.1,-1.2321435942508987,0.8945594902233722,-1.224641076800798,False,False,0.0,False,True,0.0,0.0,-0.0032582996831185943,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-30,140.2,113.2,-1.230945280047763,0.8569942985932073,-1.0829170461733175,False,False,0.0,False,False,0.0,0.0,-0.00013438072448247943,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-07-31,140.2,113.2,-1.2298498755105371,0.9809940922071689,-0.7698905220818403,False,False,0.0,False,False,0.0,0.0,0.0004437772341616629,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-01,140.2,113.2,-1.2288597395821312,1.0930774793027354,-0.36556537362999536,False,False,0.0,False,False,0.0,0.0,0.0004012911176136739,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-02,144.55,116.0,-1.228682894606286,2.022784225670847,1.4767846536207798,False,True,0.0,False,False,0.0,0.0,0.0032385250214316988,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-03,145.775,116.125,-1.2294159691327313,3.0090705844615684,1.7670852276050744,False,False,0.0,False,False,0.0,0.0,0.0034181852841069,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-04,147.475,116.7,-1.230915519493198,3.8271588751437946,1.518689914851286,False,False,0.0,False,False,0.0,0.0,0.0028101137221705186,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-05,147.375,116.2,-1.2327245020358666,4.132412863432307,1.1954412282561495,False,False,0.0,False,False,0.0,0.0,0.0010503630950079671,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-06,149.85,117.5,-1.2350652481503617,4.729833342332512,1.1601749356276763,False,False,0.0,False,False,0.0,0.0,0.0020253589902654483,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-07,149.85,117.5,-1.2372175492349216,4.476937964896706,0.7652582159627227,False,False,0.0,False,False,0.0,0.0,-0.0008566247355219677,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-08,149.85,117.5,-1.239156685670138,4.249089433758797,0.2954732385205562,False,False,0.0,False,False,0.0,0.0,-0.0007711891315590449,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-09,149.0,116.975,-1.2407477208790982,3.8635353501674956,-0.9964328193634017,False,False,0.0,False,True,0.0,0.0,-0.0013108000194749785,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-10,150.525,117.025,-1.2433028948044835,5.027478735505326,1.456303592234174,False,True,0.0,False,False,0.0,0.0,0.003931942003486461,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-11,149.9,116.8,-1.2454140791014925,4.435635560945684,-0.0704716139360145,False,False,0.0,False,True,0.0,0.0,-0.002003773121661613,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-12,148.125,115.75,-1.24694588180782,3.7910141807448383,-1.1370481162394817,False,False,0.0,False,False,0.0,0.0,-0.0022041428420983213,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-13,149.05,116.4,-1.2483940908869462,3.736927820759462,-0.8990789597681826,False,False,0.0,False,False,0.0,0.0,-0.00018374030269816845,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-14,149.05,116.4,-1.2497062883457033,3.5841880365601355,-0.8874297104129767,False,False,0.0,False,False,0.0,0.0,-0.0005186131881377115,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-15,149.05,116.4,-1.250891882021632,3.4461849326820584,-0.9193476176661296,False,False,0.0,False,False,0.0,0.0,-0.000468356752301165,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-16,148.55,115.875,-1.2520837078460152,3.4648003533430085,-0.7587407025425551,False,False,0.0,False,False,0.0,0.0,6.339642074026138e-05,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-17,147.0,115.3,-1.252530969585056,2.583179206843056,-1.9357798956757024,False,False,0.0,False,False,0.0,0.0,-0.0030252925829758926,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-18,146.5,114.75,-1.253040006379484,2.713659267954199,-1.120838110618034,False,False,0.0,False,False,0.0,0.0,0.0004494874294880627,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-19,144.9,113.4,-1.2535786605432875,2.744179894391209,-0.7606621911397904,False,False,0.0,False,False,0.0,0.0,0.00010632296682150978,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-20,145.95,113.4,-1.254882468514405,3.6463280704664385,1.1683629799197135,False,True,0.0,False,False,0.0,0.0,0.0031297022863104014,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-21,145.95,113.4,-1.2561193762475584,3.5060627335268464,0.8305072729637232,False,False,0.0,False,False,0.0,0.0,-0.00048636714859226845,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-22,145.95,113.4,-1.2572453048538965,3.37838242956812,0.6080597654335799,False,False,0.0,False,False,0.0,0.0,-0.00044253288552133533,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-23,147.0,113.2,-1.2592743216172657,4.450146792925523,1.619680949479609,False,False,0.0,False,False,0.0,0.0,0.0037014847408363897,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-24,146.55,113.3,-1.2607354782748117,3.7086703114638624,0.24714213133491328,False,False,0.0,False,False,0.0,0.0,-0.002562193146075561,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-25,146.65,112.725,-1.2626754568904166,4.314909122027814,1.0877584424643536,False,False,0.0,False,False,0.0,0.0,0.0020978203710168,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-26,146.75,112.25,-1.2650205095641696,4.7514478014219605,1.3043779682503314,False,False,0.0,False,False,0.0,0.0,0.00151182984666164,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-27,146.11,110.025,-1.2688816201765238,6.501299740077968,1.812854262978809,False,False,0.0,False,False,0.0,0.0,0.006124387157942915,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-28,146.11,110.025,-1.2725144797727777,6.101594363000146,1.0349262517864817,False,False,0.0,False,False,0.0,0.0,-0.001396992885473194,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-29,146.11,110.025,-1.2758301570111663,5.736786974846439,0.5029172357820756,False,False,0.0,False,False,0.0,0.0,-0.0012733988295561204,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-30,139.05,110.725,-1.272610606305138,-1.8598093831363656,-1.968433494358098,False,False,0.0,False,True,0.0,0.0,-0.027134596121926032,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-08-31,142.725,111.6,-1.2712750811436129,0.850700944372818,-0.8315509116093024,False,False,0.0,False,False,0.0,0.0,0.009523952927865058,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-01,140.275,111.95,-1.267896039638254,-1.6659616375025337,-1.079566523023901,False,False,0.0,False,False,0.0,0.0,-0.008917506179568697,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-02,137.35,103.575,-1.2707419692860333,5.732900531199078,0.850723738576712,False,True,0.0,False,False,0.0,0.0,0.02750842829221144,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-03,135.0,101.5,-1.2739887554544178,5.690141321376586,0.8746491698755546,False,False,0.0,False,False,0.0,0.0,-0.0001617768252620623,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-04,135.0,101.5,-1.277021732940909,5.3822941064977385,0.8215215947758879,False,False,0.0,False,False,0.0,0.0,-0.0011633658973777955,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-05,135.0,101.5,-1.2798136837556666,5.098911098799846,0.5030131723759556,False,False,0.0,False,False,0.0,0.0,-0.00106976913108721,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-06,135.0,101.5,-1.282377631306116,4.838670422429232,0.22855337024148226,False,False,0.0,False,False,0.0,0.0,-0.0009814427947891359,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-07,130.375,99.525,-1.2830269176108526,2.6817460247798834,-1.9469676926846722,False,False,0.0,False,True,0.0,0.0,-0.008357960982897407,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-08,133.175,102.425,-1.282745225267308,1.7898203019960022,-1.5276514575908806,False,False,0.0,False,False,0.0,0.0,-0.0033713528763172755,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-09,131.425,101.375,-1.2820916575940031,1.452958211407946,-1.179467524420758,False,False,0.0,False,False,0.0,0.0,-0.0012886989396785036,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-10,133.7,104.4,-1.2801412186833288,0.05325676946046087,-1.3093672007802943,False,False,0.0,False,False,0.0,0.0,-0.005235528306924199,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-11,133.7,104.4,-1.2782672483198907,0.24889927540340295,-0.9038470284308554,False,False,0.0,False,False,0.0,0.0,0.0007323290280754935,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-12,133.7,104.4,-1.2765578827238415,0.4273570436309342,-0.6574801768908981,False,False,0.0,False,False,0.0,0.0,0.0006684496443206592,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-13,134.625,105.2,-1.2749258838768018,0.5027970161604571,-0.3453159123417333,False,False,0.0,False,False,0.0,0.0,0.0002807097960162188,0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-14,133.275,104.45,-1.273113876061919,0.2982556453325742,-0.403406207001243,False,False,0.0,False,False,0.0,0.0,-0.0007682254676815126,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-15,132.875,105.95,-1.2695262089823764,-1.6313018416827845,-2.0029763846169724,True,False,1.0,False,False,0.0,1.0,-0.007216501205300642,-0.0,1.7094897122603605,1.7094897122603605,1.0854171707760347,0.0153
2016-09-16,133.825,106.8,-1.2660252454465453,-1.3864962136910322,-1.1561379549873143,False,False,1.0,False,False,0.0,1.0,0.0009099346424631826,0.0009099346424631826,1.7103996469028235,1.7103996469028235,1.0854171707760347,0.0153
2016-09-17,135.25,107.8,-1.2629754946777374,-0.8987583262600936,-0.464337465174223,False,False,1.0,False,False,0.0,1.0,0.0017971264512736196,0.0017971264512736196,1.7121967733540973,1.7121967733540973,1.0854171707760347,0.0153
2016-09-18,135.25,107.8,-1.2602336591220522,-0.6031884533572338,0.019053945478392353,False,True,0.0,False,False,0.0,0.0,0.0010902486045593373,0.0010902486045593373,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-09-19,135.25,107.8,-1.2577611258806662,-0.3366493699358273,0.5989120355715715,False,False,0.0,False,False,0.0,0.0,0.0009841322584719352,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-09-20,135.375,107.825,-1.2556075918596736,-0.010888592269310493,1.2914638669478886,False,False,0.0,False,False,0.0,0.0,0.0012031308486251504,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-09-21,135.4,107.525,-1.2540015303621537,0.5634854478094269,1.4764892328574477,False,False,0.0,False,False,0.0,0.0,0.002125449408754156,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-09-22,136.5,108.5,-1.2524753153515193,0.6064282843601632,1.169538220459003,False,False,0.0,False,False,0.0,0.0,0.00015764996317741906,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-09-23,136.85,107.075,-1.2528520147810096,2.7008705173233807,1.8665239125633195,False,False,0.0,False,False,0.0,0.0,0.007728593951432243,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-09-24,136.725,107.325,-1.252963261366422,2.2507179738487366,1.044836395417625,False,False,0.0,False,False,0.0,0.0,-0.0016598589056413381,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-09-25,136.725,107.325,-1.2530466505126092,2.2417682337342058,0.748453943772746,False,False,0.0,False,False,0.0,0.0,-3.2999515008246444e-05,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-09-26,136.725,107.325,-1.2531207580572108,2.233814641509838,0.5016566746459553,False,False,0.0,False,False,0.0,0.0,-2.9325654786623107e-05,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-09-27,135.9,106.55,-1.2533079584598494,2.3600370261030434,0.3997053787576776,False,False,0.0,False,False,0.0,0.0,0.0004684620024440615,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-09-28,134.7,103.825,-1.2553103078934191,4.3674072829657575,1.9949640399160398,False,False,0.0,False,False,0.0,0.0,0.007574050558400231,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-09-29,135.225,103.175,-1.2583755100957346,5.3921067458725815,1.6241350620708086,False,False,0.0,False,False,0.0,0.0,0.003865945851778054,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-09-30,134.175,101.8,-1.261822648497073,5.72145438299799,1.2200061200749273,False,False,0.0,False,False,0.0,0.0,0.001254043563130814,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-01,133.95,98.9,-1.2678680402448754,8.557850819781805,1.598559459292858,False,False,0.0,False,False,0.0,0.0,0.010936889532803204,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-02,133.95,98.9,-1.273626570396166,7.988332187819168,0.9818388418834011,False,False,0.0,False,False,0.0,0.0,-0.002191200713521591,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-03,133.95,98.9,-1.2789145612628265,7.465349891106442,0.5331558992065594,False,False,0.0,False,False,0.0,0.0,-0.0020081133462619342,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-04,124.325,98.775,-1.2757792255345493,-1.6900930021751037,-1.9255107358189318,False,False,0.0,False,True,0.0,0.0,-0.03657202002078827,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-05,127.7,101.8,-1.2718811883480834,-1.777504973834894,-1.2748348984501332,False,False,0.0,False,False,0.0,0.0,-0.0003398896480805487,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-06,127.65,102.85,-1.2670859162763082,-2.6697864890182927,-1.0222426706397967,False,False,0.0,False,False,0.0,0.0,-0.0034588605407144565,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-07,127.35,102.15,-1.2631395708207893,-1.67970715934365,-0.5886362795297112,False,False,0.0,False,False,0.0,0.0,0.0038617694849744657,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-08,127.55,101.825,-1.2601103902147233,-0.7607404836142138,-0.15153930266392165,False,False,0.0,False,False,0.0,0.0,0.0035916673812186064,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-09,127.55,101.825,-1.2574059542159353,-0.48536128803762324,1.3042485733880875,False,True,0.0,False,False,0.0,0.0,0.0010774451016631026,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-10,127.55,101.825,-1.2549564243006974,-0.23593790441852036,1.1093415641550566,False,False,0.0,False,False,0.0,0.0,0.0009768440183789211,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-11,124.6,98.875,-1.2533752000100298,0.6725270990083061,1.3105681622896437,False,False,0.0,False,False,0.0,0.0,0.0036553906609300313,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-12,123.6,96.675,-1.2534851247339078,2.419325566349457,1.719302584928827,False,False,0.0,False,False,0.0,0.0,0.007136178014799255,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-13,121.3,96.0,-1.2524644290772047,1.0634148085883481,0.5179557243585163,False,False,0.0,False,False,0.0,0.0,-0.005613686873508557,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-14,119.45,94.475,-1.2514912863511956,1.2153607219708107,0.4161363384067494,False,False,0.0,False,False,0.0,0.0,0.0006392752760296191,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-15,120.1,95.95,-1.249560751138027,0.2046459283063058,-0.7424207166023743,False,False,0.0,False,True,0.0,0.0,-0.004211393164563405,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-16,120.1,95.95,-1.2477115734409974,0.38207452833628963,-0.7651677806867597,False,False,0.0,False,False,0.0,0.0,0.0007398471139345602,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-17,120.1,95.95,-1.2460171048184083,0.5446587926737152,-0.5269591947928526,False,False,0.0,False,False,0.0,0.0,0.0006784086827289762,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-18,122.0,97.225,-1.2447438375952087,0.979780389805839,0.6051765003396671,False,True,0.0,False,False,0.0,0.0,0.0017904748741897339,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-19,121.8,97.65,-1.2429701726576414,0.4239626399813119,-0.5168858070698915,False,False,0.0,False,True,0.0,0.0,-0.002285660034017442,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-20,118.9,95.9,-1.2406716968090674,-0.0804157239895602,-1.3830277539413947,False,False,0.0,False,False,0.0,0.0,-0.002120302179714103,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-21,121.6,99.025,-1.2374843805297107,-0.9418907819546121,-1.7523295990479328,False,False,0.0,False,False,0.0,0.0,-0.0035285835429792883,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-22,121.2,101.225,-1.2317577071483088,-3.4846739060875507,-1.869383577050309,False,False,0.0,False,False,0.0,0.0,-0.010341364851003773,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-23,121.2,101.225,-1.2263553613071403,-2.937821448315262,-1.055804221251028,False,False,0.0,False,False,0.0,0.0,0.0022289773934733212,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-24,121.2,101.225,-1.221466964056462,-2.442993436615353,-0.5392051042932821,False,False,0.0,False,False,0.0,0.0,0.002021001314983551,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-25,122.325,103.15,-1.2159846742004496,-3.1038191437763913,-0.6942158186717413,False,False,0.0,False,False,0.0,0.0,-0.0026672674893360496,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-26,121.6,102.65,-1.2108651339625087,-2.695306001251538,-0.1062278650705338,False,False,0.0,False,False,0.0,0.0,0.00166132956813244,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-27,121.875,103.05,-1.2060600103865406,-2.409484070333008,1.0527029259611669,False,True,0.0,False,False,0.0,0.0,0.0011611249999080463,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-28,121.9,104.125,-1.2006151969962453,-3.114057387234041,-1.0447406332830194,False,False,0.0,False,True,0.0,0.0,-0.002853516419261843,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-29,121.84,104.2,-1.195499959314067,-2.7310957605257755,0.05981406198902272,False,True,0.0,False,False,0.0,0.0,0.0015541573950892465,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-30,121.84,104.2,-1.1908838736499983,-2.250099634329814,1.3262392088151742,False,False,0.0,False,False,0.0,0.0,0.0019558245489720376,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-10-31,121.84,104.2,-1.1867307637429156,-1.8173455820118107,1.5289519136057117,False,False,0.0,False,False,0.0,0.0,0.0017627646901519586,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-11-01,122.15,103.1,-1.1843821692766736,0.04019834757495744,1.8761009010283556,False,False,0.0,False,False,0.0,0.0,0.007604787676975198,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-11-02,126.325,105.675,-1.1833432011276743,1.2752072208330247,1.572385165158765,False,False,0.0,False,False,0.0,0.0,0.0049130179665350295,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-11-03,126.55,105.375,-1.1829940613122591,1.8920007892206883,1.281575664571376,False,False,0.0,False,False,0.0,0.0,0.0024553102223075903,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-11-04,126.05,104.35,-1.1833359062659448,2.5688981811486684,1.151125878403485,False,False,0.0,False,False,0.0,0.0,0.002712677445793423,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-11-05,125.55,102.95,-1.1846831198089998,3.586872815663469,1.2113976098167918,False,False,0.0,False,False,0.0,0.0,0.004112810686427388,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-11-06,125.55,102.95,-1.1859846300835275,3.452882332900842,0.9697841843417315,False,False,0.0,False,False,0.0,0.0,-0.0005410540773696563,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-11-07,125.55,102.95,-1.1871683439968728,3.3310189855219363,0.6853145101389191,False,False,0.0,False,False,0.0,0.0,-0.0004918426305017759,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-11-08,124.0,101.275,-1.1886130409480242,3.6232142779888363,0.7857746606321172,False,False,0.0,False,False,0.0,0.0,0.0011956753240845242,0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-11-09,124.4,102.7,-1.188850185114063,2.3050859887857342,-1.4885150180396247,False,False,0.0,False,True,0.0,0.0,-0.005347486760490051,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-11-10,124.75,103.625,-1.1883393729412572,1.608332478962211,-1.6530340470247504,False,False,0.0,False,False,0.0,0.0,-0.002810717749374903,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
2016-11-11,125.2,104.475,-1.1873425446518378,1.1523876474992676,-1.3635212306990332,False,False,0.0,False,False,0.0,0.0,-0.0018292846505511128,-0.0,1.7132870219586565,1.7132870219586565,1.0854171707760347,0.0153
