Date,Price,Open,High,Low,Vol.,Change %
2003-09-25,677.25,582.0,691.0,575.5,577.43K,13.82%
2003-08-25,595.0,533.0,597.75,533.0,86.64K,11.74%
2003-07-25,532.5,622.0,633.5,532.0,254.79K,-14.29%
2003-06-25,621.25,620.5,645.0,610.0,706.80K,-0.52%
2003-05-25,624.5,620.75,658.0,613.5,499.29K,0.16%
2003-04-25,623.5,575.0,631.5,573.0,656.65K,8.53%
2003-03-25,574.5,576.75,581.5,559.75,342.79K,-0.43%
2003-02-25,577.0,562.0,584.5,554.25,516.91K,2.30%
2003-01-25,564.0,570.0,592.5,544.75,439.12K,-0.97%
2002-12-25,569.5,579.5,587.5,552.25,619.86K,-1.60%
2002-11-25,578.75,565.0,585.0,560.25,365.01K,2.39%
2002-10-25,565.25,545.75,567.25,522.0,853.99K,3.57%
2002-09-25,545.75,566.75,594.0,544.75,399.57K,-2.37%
2002-08-25,559.0,572.5,625.0,540.0,128.56K,-1.50%
2002-07-25,567.5,537.0,605.0,532.0,265.24K,5.78%
2002-06-25,536.5,506.75,543.0,487.0,643.22K,5.45%
2002-05-25,508.75,462.0,510.75,453.5,447.81K,10.06%
2002-04-25,462.25,475.0,480.75,453.0,493.54K,-2.94%
2002-03-25,476.25,437.75,480.5,435.0,373.80K,9.29%
2002-02-25,435.75,430.25,447.0,425.25,443.96K,1.28%
2002-01-25,430.25,421.75,454.5,415.5,419.15K,2.20%
2001-12-25,421.0,444.0,448.75,0.0,488.15K,-5.29%
2001-11-25,444.5,428.0,454.6,428.0,386.64K,3.73%
2001-10-25,428.5,451.0,458.0,419.75,765.10K,-5.04%
2001-09-25,451.25,476.5,483.5,450.5,289.07K,-5.89%
2001-08-25,479.5,513.0,525.0,471.0,110.54K,-6.48%
2001-07-25,512.75,479.0,538.0,479.0,210.82K,6.27%
2001-06-25,482.5,450.5,488.0,448.75,559.70K,6.98%
2001-05-25,451.0,433.0,464.0,431.75,360.33K,3.86%
2001-04-25,434.25,432.75,444.0,421.5,299.92K,1.34%
2001-03-25,428.5,453.0,463.5,428.0,283.16K,-5.51%
2001-02-25,453.5,459.0,469.5,447.0,405.81K,-1.31%
2001-01-25,459.5,500.0,500.0,456.25,363.03K,-8.01%
2000-12-25,499.5,506.5,514.0,496.0,465.05K,-1.28%
2000-11-25,506.0,459.75,509.5,459.0,390.71K,10.06%
2000-10-25,459.75,488.25,493.5,453.5,721.06K,-6.27%
2000-09-25,490.5,492.75,504.0,478.5,377.76K,-0.86%
2000-08-25,494.75,445.25,495.0,433.5,73.14K,10.93%
2000-07-25,446.0,452.0,466.0,441.0,83.72K,-6.60%
2000-06-25,477.5,523.5,542.0,477.0,581.37K,-7.73%
2000-05-25,517.5,533.0,570.5,512.25,514.31K,-1.71%
2000-04-25,526.5,544.0,554.0,522.5,438.79K,-3.48%
2000-03-25,545.5,501.5,548.5,492.5,453.72K,8.83%
2000-02-25,501.25,508.0,519.5,492.0,575.38K,-1.33%
2000-01-25,508.0,461.0,529.5,455.75,439.08K,10.02%
1999-12-25,461.75,477.5,482.0,446.25,516.84K,-3.04%
1999-11-25,476.25,470.0,478.5,454.25,227.97K,1.22%
1999-10-25,470.5,491.0,508.0,464.5,733.80K,-4.22%
1999-09-25,491.25,478.0,515.5,476.0,260.36K,2.66%
1999-08-25,478.5,436.25,492.5,436.25,81.39K,10.13%
1999-07-25,434.5,451.5,474.0,401.5,176.98K,-3.12%
1999-06-25,448.5,455.0,480.5,443.0,574.47K,-2.87%
1999-05-25,461.75,477.5,483.0,452.25,229.28K,-3.10%
1999-04-25,476.5,485.0,498.5,470.5,383.45K,-1.50%
1999-03-25,483.75,450.5,506.0,450.5,290.46K,7.56%
1999-02-25,449.75,507.5,519.0,449.0,515.80K,-11.25%
1999-01-25,506.75,538.0,556.5,506.5,251.16K,-5.85%
1998-12-25,538.25,591.5,592.5,538.0,580.20K,-9.31%
1998-11-25,593.5,558.0,594.0,549.0,273.05K,6.27%
1998-10-25,558.5,520.0,570.5,514.75,838.80K,7.25%
1998-09-25,520.75,512.0,535.5,509.25,227.32K,1.17%
1998-08-25,514.75,581.0,591.0,514.5,76.70K,-11.71%
1998-07-25,583.0,640.0,673.0,582.0,129.80K,-8.91%
1998-06-25,640.0,618.0,672.5,606.5,502.41K,3.48%
1998-05-25,618.5,641.0,661.75,614.25,236.48K,-3.55%
1998-04-25,641.25,645.0,653.5,626.75,408.14K,-0.58%
1998-03-25,645.0,652.5,672.5,641.0,191.82K,-1.23%
1998-02-25,653.0,672.75,694.0,648.0,516.33K,-2.94%
