Date,Price,Open,High,Low,Vol.,Change %
2012-06-14,2.6278,2.608,2.6424,2.5975,47.64K,0.65%
2012-06-15,2.6465,2.641,2.6569,2.6288,43.51K,0.71%
2012-06-18,2.6177,2.6626,2.6801,2.6005,59.74K,-1.09%
2012-06-19,2.6351,2.6139,2.6512,2.5896,60.87K,0.66%
2012-06-20,2.5874,2.6456,2.6498,2.5835,51.89K,-1.81%
2012-06-21,2.5253,2.5878,2.5933,2.5152,44.38K,-2.40%
2012-06-22,2.5337,2.5345,2.5535,2.5152,35.24K,0.33%
2012-06-25,2.5385,2.55,2.5624,2.51,34.15K,0.19%
2012-06-26,2.5765,2.5405,2.5843,2.531,32.01K,1.50%
2012-06-27,2.5937,2.5838,2.6103,2.5545,26.58K,0.67%
2012-06-28,2.5519,2.5992,2.6011,2.5369,22.11K,-1.61%
2012-06-29,2.696,2.5695,2.7181,2.5685,-,5.65%
2012-07-02,2.6759,2.715,2.715,2.6488,65.55K,-0.75%
2012-07-03,2.7585,2.6786,2.7625,2.6734,63.41K,3.09%
2012-07-04,2.7374,2.7592,2.7599,2.7258,-,-0.76%
2012-07-05,2.7684,2.7585,2.7899,2.7256,54.53K,1.13%
2012-07-06,2.7099,2.7545,2.7575,2.7032,52.75K,-2.11%
2012-07-09,2.749,2.7099,2.767,2.7028,51.07K,1.44%
2012-07-10,2.7195,2.749,2.749,2.7112,49.98K,-1.07%
2012-07-11,2.7618,2.7249,2.7716,2.7218,58.61K,1.56%
2012-07-12,2.7733,2.761,2.7791,2.7085,48.43K,0.42%
2012-07-13,2.7882,2.7661,2.808,2.764,59.25K,0.54%
2012-07-16,2.8277,2.786,2.8344,2.776,51.25K,1.42%
2012-07-17,2.8422,2.8278,2.8566,2.8183,50.22K,0.51%
2012-07-18,2.8776,2.832,2.8865,2.828,47.44K,1.25%
2012-07-19,2.947,2.886,2.9507,2.883,40.72K,2.41%
2012-07-20,2.9243,2.9449,2.9449,2.901,37.60K,-0.77%
2012-07-23,2.8189,2.9236,2.9245,2.8155,33.88K,-3.60%
2012-07-24,2.8244,2.8143,2.8453,2.7968,29.96K,0.20%
2012-07-25,2.844,2.8131,2.8514,2.7895,34.80K,0.69%
2012-07-26,2.8685,2.847,2.8908,2.8227,24.98K,0.86%
2012-07-27,2.8895,2.865,2.8942,2.8635,19.52K,0.73%
2012-07-30,2.8791,2.887,2.8935,2.8695,22.08K,-0.36%
2012-07-31,2.8417,2.871,2.8758,2.828,6.99K,-1.30%
2012-08-01,2.8588,2.8396,2.885,2.8307,58.78K,0.60%
2012-08-02,2.8423,2.856,2.8836,2.8282,65.77K,-0.58%
2012-08-03,2.9261,2.84,2.9333,2.8399,60.25K,2.95%
2012-08-06,2.9409,2.9261,2.9474,2.9078,45.56K,0.51%
2012-08-07,2.998,2.9352,3.0085,2.9324,52.22K,1.94%
2012-08-08,3.0159,2.9876,3.0297,2.9728,53.01K,0.60%
2012-08-09,3.045,3.0149,3.0554,3.0041,56.74K,0.96%
2012-08-10,3.0205,3.0519,3.0606,3.0062,51.20K,-0.80%
2012-08-13,3.0183,3.028,3.0572,3.0138,53.94K,-0.07%
2012-08-14,3.0346,3.0142,3.045,3.0133,38.08K,0.54%
2012-08-15,3.0852,3.0305,3.0934,3.0211,57.14K,1.67%
2012-08-16,3.1229,3.088,3.1274,3.074,52.29K,1.22%
2012-08-17,3.0926,3.1056,3.1144,3.0725,42.83K,-0.97%
2012-08-20,3.0931,3.0952,3.1178,3.0758,32.61K,0.02%
2012-08-21,3.1243,3.09,3.1411,3.0892,34.13K,1.01%
2012-08-22,3.1287,3.127,3.1373,3.1038,41.01K,0.14%
2012-08-23,3.133,3.1329,3.1605,3.1209,32.95K,0.14%
2012-08-24,3.1101,3.1278,3.1486,3.1,33.32K,-0.73%
2012-08-27,3.1118,3.149,3.1855,3.0993,41.29K,0.05%
2012-08-28,3.1203,3.1183,3.1375,3.1013,27.63K,0.27%
2012-08-29,3.1157,3.1195,3.1285,3.0939,15.45K,-0.15%
2012-08-30,3.1245,3.1231,3.1406,3.115,17.62K,0.28%
2012-08-31,3.1696,3.138,3.1747,3.1249,-,1.44%
2012-09-03,3.1988,3.1763,3.2061,3.1647,-,0.92%
2012-09-04,3.1468,3.1815,3.216,3.1445,64.54K,-1.63%
2012-09-05,3.1176,3.1514,3.1541,3.1104,56.16K,-0.93%
2012-09-06,3.1425,3.1326,3.1719,3.1213,67.03K,0.80%
2012-09-07,3.1489,3.1329,3.1698,3.111,62.38K,0.20%
2012-09-10,3.1668,3.1506,3.1706,3.1452,55.81K,0.57%
2012-09-11,3.1857,3.1645,3.19,3.155,51.20K,0.60%
2012-09-12,3.2152,3.1809,3.218,3.1782,56.30K,0.93%
2012-09-13,3.2113,3.2104,3.248,3.1798,62.35K,-0.12%
2012-09-14,3.2395,3.2093,3.2633,3.2031,52.40K,0.88%
2012-09-17,3.1634,3.2425,3.25,3.0923,58.25K,-2.35%
2012-09-18,3.1271,3.1635,3.1748,3.12,52.80K,-1.15%
2012-09-19,3.044,3.1281,3.1539,3.0254,53.75K,-2.66%
2012-09-20,3.0975,3.045,3.1116,3.025,44.32K,1.76%
2012-09-21,3.1207,3.1081,3.1339,3.0979,34.29K,0.75%
2012-09-24,3.0987,3.1252,3.126,3.0736,31.74K,-0.70%
2012-09-25,3.1086,3.0974,3.13,3.0889,30.58K,0.32%
2012-09-26,3.1068,3.0999,3.1088,3.0643,22.82K,-0.06%
2012-09-27,3.1573,3.1053,3.1675,3.0968,17.87K,1.63%
2012-09-28,3.1694,3.169,3.18,3.1497,9.44K,0.38%
2012-10-01,3.1358,3.1519,3.1765,3.1296,57.57K,-1.06%
2012-10-02,3.1255,3.138,3.1505,3.124,54.19K,-0.33%
2012-10-03,3.0664,3.1269,3.1297,3.0589,82.82K,-1.89%
2012-10-04,3.1884,3.0666,3.1898,3.0665,73.63K,3.98%
2012-10-05,3.1559,3.1775,3.1879,3.1277,59.09K,-1.02%
2012-10-08,3.1443,3.1554,3.1704,3.1206,51.71K,-0.37%
2012-10-09,3.2032,3.1557,3.2156,3.1491,66.60K,1.87%
2012-10-10,3.2131,3.2031,3.2424,3.192,69.08K,0.31%
2012-10-11,3.2571,3.2184,3.2668,3.213,56.44K,1.37%
2012-10-12,3.2239,3.2627,3.265,3.2075,55.51K,-1.02%
2012-10-15,3.2091,3.2149,3.2303,3.1793,55.42K,-0.46%
2012-10-16,3.1985,3.2089,3.2158,3.1869,50.47K,-0.33%
2012-10-17,3.1894,3.1845,3.198,3.1694,45.86K,-0.28%
2012-10-18,3.1866,3.1913,3.2065,3.1578,48.91K,-0.09%
2012-10-19,3.1345,3.1969,3.2269,3.1298,40.92K,-1.63%
2012-10-22,3.0767,3.1185,3.1491,3.0735,46.75K,-1.84%
2012-10-23,3.0434,3.0743,3.084,3.0193,41.20K,-1.08%
2012-10-24,3.0394,3.052,3.0717,3.0161,26.89K,-0.13%
2012-10-25,3.0621,3.0427,3.0721,3.0397,24.16K,0.75%
2012-10-26,3.0978,3.0674,3.1165,3.0489,37.00K,1.17%
2012-10-29,3.1152,3.12,3.1495,3.1025,18.55K,0.56%
2012-10-30,3.0866,3.1095,3.115,3.0675,13.10K,-0.92%
2012-10-31,3.0682,3.0855,3.0945,3.048,10.95K,-0.60%
2012-11-01,3.0332,3.0537,3.0635,3.0226,83.96K,-1.14%
2012-11-02,2.9474,3.0311,3.0415,2.9438,89.28K,-2.83%
2012-11-05,2.9829,2.9483,2.9917,2.9347,60.73K,1.20%
2012-11-06,3.0529,2.982,3.06,2.9673,67.27K,2.35%
2012-11-07,2.9621,3.0495,3.0643,2.9487,61.76K,-2.97%
2012-11-08,2.9554,2.9675,2.9991,2.947,50.66K,-0.23%
