Date,Open,High,Low,Last,Change,Price,Volume,Previous Day Open Interest
3/31/08,450.95,451,436.2,440.5,,440.5,945,17186
4/1/08,432,450,421.5,438,,438,1522,17498
4/2/08,438.15,445.1,432.6,445.1,,445.1,854,17743
4/3/08,444,448,435,440.6,,440.6,806,17910
4/4/08,443,445,438,444.35,,444.35,1492,17470
4/7/08,457.75,462.5,450.5,454.25,,454.25,2269,17237
4/8/08,453,458,451.5,455.5,,455.5,1901,16971
4/9/08,453.05,463.5,452.6,461.75,,461.75,695,17113
4/10/08,462.55,469,461,464.5,,464.5,921,17250
4/11/08,472.5,475.5,466.35,472.25,,472.25,873,17317
4/14/08,462,463.3,452.2,456.15,,456.15,998,17452
4/15/08,463.5,463.5,450.1,453,,453,781,17523
4/16/08,460.75,469.9,454.55,457.95,,457.95,1840,17269
4/17/08,458.4,461.8,454.15,460,,460,549,17264
4/18/08,450.25,463.95,447,460,,460,1037,17364
4/21/08,462.2,463.75,452,453,,453,663,17357
4/22/08,457,463.8,452.35,456.75,,456.75,557,17434
4/23/08,450.25,451.5,444.1,447.85,,447.85,593,17377
4/24/08,444.8,445.85,436.55,438.25,,438.25,869,17198
4/25/08,436.5,449.5,433,442.4,,442.4,792,17041
4/28/08,434.75,441.9,434.75,437.05,,437.05,585,17063
4/29/08,431.75,436.9,420,426.45,,426.45,2060,16822
4/30/08,420.05,424,413,423.3,,423.3,1067,16435
5/1/08,416.1,416.1,401.5,408.8,,408.8,1835,16701
5/2/08,410,420.8,405.5,419.5,,419.5,1217,16373
5/5/08,418.25,425,418.25,422.35,,422.35,623,16410
5/6/08,426,432.7,422.85,431.85,,431.85,1168,16509
5/7/08,424.55,426.8,417,426.8,,426.8,1077,16439
5/8/08,430,436.2,425.25,435.6,,435.6,1651,16018
5/9/08,438.45,445.45,432.6,445.25,,445.25,1121,16069
5/12/08,440.45,448.8,439.05,443.45,,443.45,2398,15660
5/13/08,439.8,441,430.1,438,,438,3028,15082
5/14/08,435.5,439.45,430.25,431.3,,431.3,3843,13107
5/15/08,434.8,440,433.6,437.5,,437.5,3145,12175
5/16/08,444.5,458,443.35,447.2,,447.2,2644,10635
5/19/08,451.95,452,441.25,449.5,,449.5,1431,10284
5/20/08,445.5,451,443,446.5,,446.5,2799,8814
5/21/08,451.9,460.9,445.35,460.9,,460.9,2879,8021
5/22/08,459.95,460.85,450.6,454.95,,454.95,1635,7291
5/23/08,451.35,458,448.1,454.6,,454.6,3441,7291
5/26/08,454.6,454.6,453.15,453.5,,453.5,5292,6165
5/27/08,457.95,457.95,440,440,,440,2740,4410
5/28/08,441.75,445.9,430.1,435,,435,3368,2316
5/29/08,432,436,424,424.4,,424.4,2325,1034
5/30/08,426.8,436.2,424.4,436.2,,436.2,72,647
6/2/08,431.55,436.1,431.55,436,,436,63,647
6/3/08,430,430,430,430,,430,5,414
6/4/08,434,434,430.05,430.05,,430.05,21,400
6/5/08,425.55,428.25,423,428.25,,428.25,42,410
6/6/08,433,433,433,433,,433,1,385
6/9/08,430,430,424,424,,424,2,383
6/10/08,425.35,425.35,425.35,425.35,,425.35,2,383
6/11/08,430.3,430.3,430.3,430.3,,430.3,5,383
6/12/08,427,435,427,435,,435,2,343
6/13/08,450,452.7,450,452.7,,452.7,5,33
6/16/08,461.75,461.75,461.75,461.75,,461.75,5,30
6/17/08,459,459,459,459,,459,1,28
6/18/08,463.05,463.05,462.6,462.6,,462.6,5,28
6/19/08,473.6,475,473.6,475,,475,20,47
6/20/08,473.25,474.25,473.25,474.25,,474.25,10,47
6/23/08,471.9,471.9,471.9,471.9,,471.9,0,47
6/24/08,469.6,469.6,469.6,469.6,,469.6,0,27
6/25/08,462.65,462.65,462.65,462.65,,462.65,0,26
6/26/08,468.9,468.9,468.9,468.9,,468.9,0,26
6/27/08,474.35,475,467.45,470,,470,693,15187
6/30/08,471,475,460.1,468.5,,468.5,591,15013
7/1/08,467,475.9,461,468,,468,966,14970
7/2/08,471.3,473.5,467,470.45,,470.45,276,14997
7/3/08,472.25,472.5,462,468,,468,855,14997
7/4/08,462,464,453,459.7,,459.7,588,14953
7/7/08,454.5,457,446.1,450.9,,450.9,1357,14371
7/8/08,451.95,455.9,441.1,445.6,,445.6,836,14271
7/9/08,441,451.4,441,449.75,,449.75,626,14016
7/10/08,450.1,455,448,452.9,,452.9,824,13673
7/11/08,455,459.9,451.3,455.3,,455.3,1191,13273
7/14/08,456.5,457.5,450.25,455,,455,636,13426
7/15/08,454.95,457.5,442,444.5,,444.5,798,13456
7/16/08,441.1,444.2,430.25,431.5,,431.5,2059,13271
7/17/08,436,436.8,421.05,424.6,,424.6,1433,13052
7/18/08,424.25,427.25,412,412.3,,412.3,1437,12687
7/21/08,417,423,413,418.25,,418.25,921,12270
7/22/08,419.8,425.8,403,412.9,,412.9,1267,11906
7/23/08,401.45,401.45,381.1,383,,383,3331,11339
7/24/08,382.1,398,382.1,383.8,,383.8,665,11291
7/25/08,392,393.45,381.55,386.95,,386.95,1898,11125
7/28/08,388.75,394.5,385,393,,393,858,11366
7/29/08,394.35,394.35,383,385.95,,385.95,892,11247
7/30/08,384,387.85,367.3,376.6,,376.6,1014,11129
7/31/08,379.5,387,377.1,383.1,,383.1,907,11043
8/1/08,377.5,379,362.5,371,,371,1191,10936
8/4/08,363.85,372.5,350,353.5,,353.5,1334,10934
8/5/08,355,358.8,343.1,349.8,,349.8,2005,10299
8/6/08,355.05,372.7,352.7,355.5,,355.5,1449,10150
8/7/08,353.5,356.75,346.05,346.95,,346.95,979,10066
8/8/08,345.5,347,325.25,329,,329,3648,10554
8/11/08,334.55,339.85,315,322.75,,322.75,1093,10398
8/12/08,315,317.75,306.05,310,,310,1250,10401
8/13/08,313,321.9,304.2,320,,320,1810,9982
8/14/08,325,327,306.75,310,,310,1161,9670
8/15/08,300.4,300.4,282.8,285.15,,285.15,2367,9644
8/18/08,294,296.9,280,287.15,,287.15,1013,9399
8/19/08,275.4,289.55,267.9,288.8,,288.8,2414,8674
8/20/08,290,291,276.25,288,,288,2030,7792
8/21/08,288,297,285,290.5,,290.5,1394,7070
8/22/08,293,296.6,285,285,,285,1305,6331
8/25/08,283,290.9,283,289,,289,708,5979
8/26/08,293,294,283.05,287.7,,287.7,3533,3582
8/27/08,288.95,295.95,286.3,286.95,,286.95,2695,2320
8/28/08,291,298.4,288.5,289.75,,289.75,861,1932
8/29/08,296.9,303.5,296.9,302.45,,302.45,597,1932
9/1/08,304.85,304.95,304.85,304.95,,304.95,877,349
9/2/08,290.8,292,285,292,,292,101,202
9/3/08,286.25,289.05,285.2,285.85,,285.85,61,101
9/4/08,291.5,291.5,285,286.55,,286.55,49,101
9/5/08,285.2,285.2,271.6,271.6,,271.6,28,90
9/8/08,265.8,265.8,265.4,265.4,,265.4,3,83
9/9/08,241.75,241.8,237.5,237.5,,237.5,9,50
9/10/08,224.75,225.4,224.75,225.1,,225.1,12,28
9/11/08,225.8,225.8,225.8,225.8,,225.8,1,27
9/12/08,240.05,241.9,240.05,241.9,,241.9,75,42
9/15/08,232.05,234.5,232,234.5,,234.5,7,47
9/16/08,226.35,226.35,226.35,226.35,,226.35,1,47
9/17/08,228.4,234.25,228.4,234.25,,234.25,5,47
9/18/08,235.25,235.25,235.25,235.25,,235.25,1,47
9/19/08,235,238.5,232.3,232.3,,232.3,26,52
9/22/08,258.25,259.2,258.25,259.2,,259.2,2,52
9/23/08,246.65,248.2,246.5,247,,247,15,45
9/24/08,250,251,249,250.55,,250.55,7,45
9/25/08,246,246,246,246,,246,1,42
9/26/08,224.55,224.55,224.55,224.55,,224.55,0,0
9/29/08,226,228.95,215,215,,215,1266,14587
9/30/08,215.9,215.95,197.5,202.5,,202.5,1106,14696
10/1/08,207.3,220.8,202,208,,208,1245,14757
10/2/08,208.5,210.45,195,198.5,,198.5,755,14790
10/3/08,206,207.5,196.35,205,,205,1191,14824
10/6/08,200.5,206,196.55,202.25,,202.25,823,14772
10/7/08,202.95,208.95,195.75,201,,201,1480,14332
10/8/08,200,205.05,195.15,201.55,,201.55,557,14359
10/9/08,200.95,207.7,200,206.5,,206.5,1885,14918
10/10/08,205.4,205.4,182.2,194,,194,1019,14811
10/13/08,194,206.9,193,203,,203,547,14762
10/14/08,210,210.9,200.5,200.5,,200.5,687,14768
10/15/08,200.1,202.9,194.6,194.7,,194.7,596,14718
10/16/08,192.9,195,165.05,177.5,,177.5,2765,14280
10/17/08,180,182,165.25,177.95,,177.95,1869,13655
10/20/08,181.3,185.9,176.5,184.05,,184.05,978,13452
10/21/08,183.5,186,182.25,183.25,,183.25,402,13388
10/22/08,183,183,176.5,178.7,,178.7,650,13239
10/23/08,175.85,177,167.25,172.2,,172.2,627,13178
10/24/08,173.05,175.5,167.7,171,,171,506,13354
10/27/08,172.2,176,167.05,173.5,,173.5,446,13317
10/28/08,175.75,185.9,174.55,185.85,,185.85,1371,12885
10/29/08,183.5,205.95,182.5,200,,200,1535,12605
10/30/08,196,196,196,196,,196,1,1
10/31/08,198.55,198.55,198.55,198.55,,198.55,0,1
11/3/08,201.6,201.6,201.6,201.6,,201.6,0,0
11/4/08,209,209,209,209,,209,0,0
11/5/08,218.3,218.3,218.3,218.3,,218.3,0,0
11/6/08,221.9,221.9,221.9,221.9,,221.9,0,0
11/7/08,223.3,223.3,223.3,223.3,,223.3,0,0
11/10/08,221.3,221.3,221.3,221.3,,221.3,0,0
11/11/08,218.55,218.55,218.55,218.55,,218.55,0,0
11/12/08,215.3,215.3,215.3,215.3,,215.3,0,0
11/13/08,213.25,213.25,213.25,213.25,,213.25,0,0
11/14/08,215.95,215.95,215.95,215.95,,215.95,0,0
11/17/08,217,217,217,217,,217,0,0
11/18/08,214.6,214.6,214.6,214.6,,214.6,0,0
11/19/08,193.15,193.15,193.15,193.15,,193.15,0,0
11/20/08,178.75,178.75,178.75,178.75,,178.75,0,0
11/21/08,178.15,178.15,178.15,178.15,,178.15,0,0
11/24/08,195.1,195.1,195.1,195.1,,195.1,0,0
11/25/08,195.5,195.5,195.5,195.5,,195.5,0,0
11/26/08,198,199.8,184.95,192.45,,192.45,2481,2085
11/27/08,192,192,183.3,184.5,,184.5,3294,1137
11/28/08,187,194.5,186.4,192.45,,192.45,748,537
12/1/08,179.8,179.8,173.65,175.5,,175.5,62,427
12/2/08,173,173.45,171.95,173,,173,418,229
12/3/08,171.95,172.6,171.5,172.6,,172.6,8,204
12/4/08,172.3,173.9,171.9,171.95,,171.95,38,195
12/5/08,168.3,168.3,160,162.75,,162.75,92,193
12/8/08,177.2,179.25,174,174,,174,0,0
12/9/08,178.8,178.8,178.8,178.8,,178.8,0,0
12/10/08,185.05,185.05,185.05,185.05,,185.05,22,135
12/11/08,181,181,181,181,,181,2,122
12/12/08,174.8,174.8,174.4,174.5,,174.5,46,141
12/15/08,177.8,177.8,176.25,176.25,,176.25,12,125
12/16/08,177.35,177.35,175.45,175.45,,175.45,70,144
12/17/08,178.45,178.5,177.6,177.6,,177.6,38,154
12/18/08,179.55,180,179.55,180,,180,0,0
12/19/08,177.6,177.6,177.6,177.6,,177.6,0,0
12/22/08,174.3,174.3,174.3,174.3,,174.3,3,121
12/23/08,174.35,174.35,174.35,174.35,,174.35,3,121
12/24/08,174.55,174.55,174.55,174.55,,174.55,3,116
12/26/08,175.65,175.65,175.65,175.65,,175.65,1,117
12/29/08,186.65,186.65,186.65,186.65,,186.65,1,117
12/30/08,185.4,187,181.85,184.2,,184.2,1071,12082
12/31/08,184.55,204.05,182.1,186.5,,186.5,1787,11662
1/2/09,188.7,194.25,185.2,194.15,,194.15,371,11720
1/5/09,190.05,193,181.1,186.5,,186.5,1347,11691
1/6/09,183.6,201.5,182,201.45,,201.45,1220,11774
1/7/09,197.9,207.95,195,196,,196,823,11971
1/8/09,196.45,201,192.1,197.8,,197.8,356,12051
1/9/09,197,197.5,185,192,,192,1037,11980
1/12/09,194.5,196.25,184.1,185.5,,185.5,994,11718
1/13/09,183.5,185.3,182,183.25,,183.25,358,11702
1/14/09,186.75,188.95,180,182,,182,624,11617
1/15/09,178.55,180.95,176.1,179,,179,463,11553
1/16/09,182.85,186.85,181,186.35,,186.35,466,11553
1/19/09,185.5,188.9,183.25,183.75,,183.75,386,11563
1/20/09,180.95,186.45,180.95,184.55,,184.55,317,11552
1/21/09,183.35,185.6,182.6,185.5,,185.5,151,11475
1/22/09,185.65,186.5,183.5,185.5,,185.5,210,11466
1/23/09,184,199.9,181.6,196,,196,1111,11858
1/26/09,191.8,197.5,188.05,193.7,,193.7,822,11873
1/27/09,193.05,193.25,188,191.3,,191.3,270,11906
1/28/09,191.2,193.2,189.5,191,,191,394,11820
1/29/09,191.25,196,187.3,195.95,,195.95,433,11664
1/30/09,194.1,199.5,192,195.8,,195.8,1407,11596
2/2/09,195.85,199.5,192.6,196.5,,196.5,533,11402
2/3/09,195.5,197.5,191.05,192,,192,1556,11264
2/4/09,191.9,201.85,190.6,198.25,,198.25,1670,11402
2/5/09,198.25,205.9,198.2,204.3,,204.3,1480,11381
2/6/09,201.85,216,201.85,214.2,,214.2,2558,11321
2/9/09,213,213,205.85,205.85,,205.85,0,0
2/10/09,208.9,212,208.9,212,,212,1,1
2/11/09,215.8,215.8,215.8,215.8,,215.8,1,1
2/12/09,216.5,216.5,216.5,216.5,,216.5,0,0
2/13/09,216.5,216.5,216.5,216.5,,216.5,0,0
2/16/09,214.5,219.95,214.1,217,,217,554,8130
2/17/09,217.9,217.9,217.9,217.9,,217.9,0,0
2/18/09,219.1,219.1,219.1,219.1,,219.1,0,0
2/19/09,216.6,216.6,216.6,216.6,,216.6,0,0
2/20/09,216.55,216.55,216.55,216.55,,216.55,0,0
2/23/09,200.25,200.25,200.25,200.25,,200.25,0,0
2/24/09,201.4,201.4,201.4,201.4,,201.4,0,0
2/25/09,200.75,201.05,197.85,198.05,,198.05,3146,2000
2/26/09,197.3,203.7,194,195.6,,195.6,2646,1012
2/27/09,196.55,199.3,193,194.95,,194.95,302,325
3/2/09,197.25,197.25,193,193,,193,238,233
3/3/09,191.65,195.25,189.95,195.25,,195.25,62,226
3/4/09,196.55,196.55,194.65,194.65,,194.65,46,34
3/5/09,199.8,199.8,199.8,199.8,,199.8,23,115
3/6/09,203.5,203.5,203.5,203.5,,203.5,0,34
3/9/09,197.05,197.05,197.05,197.05,,197.05,6,33
3/10/09,196.6,196.6,196.6,196.6,,196.6,3,37
3/11/09,197.95,198.35,197.95,197.95,,197.95,16,22
3/12/09,197.8,197.8,197.8,197.8,,197.8,8,33
3/13/09,199.5,199.5,199.5,199.5,,199.5,0,22
3/16/09,200,200,200,200,,200,6,25
3/17/09,196.8,198.45,196.8,198.45,,198.45,326,185
3/18/09,195.9,195.9,195.9,195.9,,195.9,4,25
3/19/09,206.5,206.5,204.9,205.15,,205.15,304,122
3/20/09,206,211,206,209.45,,209.45,2,69
3/23/09,213.2,213.2,213.2,213.2,,213.2,51,120
3/24/09,207.4,207.4,207.4,207.4,,207.4,0,69
3/25/09,205.35,209.15,205.35,209.15,,209.15,18,73
3/26/09,224.55,227,224.45,224.9,,224.9,44,89
3/27/09,220,220,220,220,,220,0,0
3/30/09,217.8,219,212.1,217.05,,217.05,786,13070
3/31/09,215,220.5,214,214,,214,546,13096
4/1/09,217.8,222.6,215,222.4,,222.4,1044,13270
4/2/09,223.8,225,216.5,224.75,,224.75,1968,13661
4/3/09,224,225.25,220.6,222,,222,1676,14250
4/6/09,219.65,227,219.65,225,,225,664,13927
4/7/09,226.9,228.5,226,226,,226,734,13809
4/8/09,226,236.5,225.45,233.3,,233.3,2572,14033
4/9/09,235.5,239.5,231.1,235.55,,235.55,977,14225
4/13/09,237,242.95,237,241.5,,241.5,1148,14389
4/14/09,240,241.55,232.1,232.1,,232.1,1132,14641
4/15/09,237,239.4,233.55,238,,238,1008,14841
4/16/09,238.5,239.9,233.4,234.5,,234.5,1146,14769
4/17/09,234.5,236.3,232.55,235,,235,466,14748
4/20/09,233,235.55,222,226,,226,2510,14566
4/21/09,223,230.25,221,225,,225,1622,14304
4/22/09,226.8,234,225.75,233.5,,233.5,818,14304
4/23/09,232.5,236.9,231.3,235,,235,814,14304
4/24/09,235.3,236.4,232.85,235.8,,235.8,314,13805
4/27/09,235,235.85,225.5,227.25,,227.25,1560,13630
4/28/09,225.8,225.8,211.2,216.3,,216.3,3178,13499
4/29/09,221,223.1,221,223.1,,223.1,0,0
4/30/09,218.1,218.1,218.1,218.1,,218.1,1,1
5/1/09,213.8,213.8,213.8,213.8,,213.8,0,0
5/4/09,222.2,222.2,222.2,222.2,,222.2,0,0
5/5/09,222.8,222.8,222.8,222.8,,222.8,0,0
5/6/09,227.95,227.95,227.95,227.95,,227.95,0,0
5/7/09,241.6,241.6,241.6,241.6,,241.6,0,0
5/8/09,242.2,242.2,242.2,242.2,,242.2,0,0
5/11/09,236.9,236.9,236.9,236.9,,236.9,0,0
5/12/09,234.35,234.35,234.35,234.35,,234.35,0,0
5/13/09,226.65,226.65,226.65,226.65,,226.65,0,0
5/14/09,225.75,225.75,225.75,225.75,,225.75,0,0
5/15/09,226.85,226.85,226.85,226.85,,226.85,0,0
5/18/09,229,229,229,229,,229,0,0
5/19/09,234,234,234,234,,234,0,0
5/20/09,235.75,235.75,235.75,235.75,,235.75,0,0
5/21/09,235.4,235.4,235.4,235.4,,235.4,0,0
5/22/09,236,236.6,233.55,233.55,,233.55,0,0
5/25/09,234.3,237.15,234.3,234.35,,234.35,3026,6022
5/26/09,231.45,231.45,231.45,231.45,,231.45,20,20
5/27/09,226.45,226.45,226.45,226.45,,226.45,0,0
5/28/09,225,233.6,221,232.5,,232.5,1636,1778
5/29/09,234.5,237.2,230.5,236.7,,236.7,194,586
6/1/09,237.5,242.9,236.9,241.8,,241.8,84,518
6/2/09,240.25,251.55,237.8,250.15,,250.15,34,472
6/3/09,248.15,249.3,242,244.45,,244.45,8,447
6/4/09,247.2,249.2,246.95,249.2,,249.2,8,341
6/5/09,257.5,258.3,257.5,258.3,,258.3,9,334
6/8/09,246.75,248.25,246.75,248.25,,248.25,0,0
6/9/09,256.45,256.45,256.45,256.45,,256.45,99,281
6/10/09,262.6,264,252.55,252.55,,252.55,100,271
6/11/09,253.1,253.1,253.1,253.1,,253.1,0,0
6/12/09,253.05,253.05,253.05,253.05,,253.05,0,0
6/15/09,244.95,244.95,244.95,244.95,,244.95,1,271
6/16/09,243.5,243.5,243.25,243.25,,243.25,3,269
6/17/09,239.15,239.2,239.15,239.2,,239.2,0,0
6/18/09,239.05,239.05,239.05,239.05,,239.05,1,268
6/19/09,242.8,244.75,242.8,244.75,,244.75,2,267
6/22/09,235.4,235.4,231.85,234.85,,234.85,15,264
6/23/09,230.9,233.95,230.9,233.95,,233.95,15,262
6/24/09,237.1,237.8,235.75,237.4,,237.4,65,266
6/25/09,237.9,239,237.9,239,,239,65,200
6/26/09,244.3,246.3,244.3,246.3,,246.3,65,200
6/29/09,245.7,252.7,245.7,248.75,,248.75,525,16100
6/30/09,251.35,253,246.3,250.5,,250.5,526,16082
7/1/09,249.5,256,248.9,255.8,,255.8,764,16374
7/2/09,254.25,254.25,247.15,251.5,,251.5,3,16374
7/3/09,252,252,249.5,249.5,,249.5,662,16472
7/6/09,245,246.8,240,242.85,,242.85,965,16491
7/7/09,241.5,246,240,240.65,,240.65,987,16426
7/8/09,237.5,240.3,233,234,,234,1315,16128
7/9/09,236,239.5,234.3,234.3,,234.3,806,15878
7/10/09,237.1,237.15,233,235.45,,235.45,523,15676
7/13/09,233,236.85,225.1,235.65,,235.65,1565,15859
7/14/09,236.75,244,236,243.95,,243.95,1260,15815
7/15/09,244.4,249.5,242,248.4,,248.4,961,16062
7/16/09,247,250.6,245.5,249.65,,249.65,483,16068
7/17/09,247.5,250.15,244.1,249,,249,2,16060
7/20/09,250.95,256.9,250,255.6,,255.6,1,16390
7/21/09,255.95,260.6,253.55,257.8,,257.8,790,16543
7/22/09,255.5,257.1,252.65,256.4,,256.4,1,16499
7/23/09,258.8,260.55,255,258.3,,258.3,832,16571
7/24/09,258,262.95,257.5,262.95,,262.95,1201,16753
7/27/09,263,265,260,263.9,,263.9,1094,16959
7/28/09,261.35,265,257.5,259.5,,259.5,722,17055
7/29/09,259.9,260.5,253,254.45,,254.45,832,16955
7/30/09,256.6,260.9,255,259.15,,259.15,1183,16641
7/31/09,260,265,256,264.8,,264.8,2093,15486
8/3/09,265.3,276.75,262.55,274,,274,2520,15801
8/4/09,273.85,282,270.45,279,,279,1738,15305
8/5/09,281.5,283,275.3,277.55,,277.55,1889,14688
8/6/09,276.85,278.8,266.9,272.2,,272.2,1060,14561
8/7/09,270,279.45,268.05,275.1,,275.1,529,14794
8/10/09,275.05,278.35,273,276.55,,276.55,529,14569
8/11/09,276.5,277.7,270.45,275.85,,275.85,791,14238
8/12/09,276.2,276.2,268,273.9,,273.9,1895,13403
8/13/09,273.5,281.8,273.5,276,,276,2654,12644
8/14/09,278.2,280,275.45,276.6,,276.6,913,12333
8/17/09,276,277,262,267.4,,267.4,1,11573
8/18/09,271,274.45,267.8,274.45,,274.45,1317,10540
8/19/09,273.9,276,268.5,272.25,,272.25,1191,9873
8/20/09,275.2,276.25,272,274.95,,274.95,2155,8214
8/21/09,271.5,286,271.5,282.25,,282.25,2090,7569
8/24/09,284.95,285.8,280,285.8,,285.8,2551,5894
8/25/09,285,291.55,282.95,288.35,,288.35,1570,4961
8/26/09,288.6,290.5,284.3,286.75,,286.75,1860,3444
8/27/09,284.5,289,282.5,285.7,,285.7,1648,2431
8/28/09,287.35,291.25,283.7,290.6,,290.6,1648,2431
8/31/09,288.65,293.45,287,293.25,,293.25,77,1219
9/1/09,294.9,294.9,287.9,288.15,,288.15,38,397
9/2/09,283.7,288.75,282.6,288.75,,288.75,38,397
9/3/09,288.9,295.5,288.8,291.95,,291.95,46,327
9/4/09,295.15,295.15,295.15,295.15,,295.15,34,313
9/7/09,292.6,295.1,292.6,295.1,,295.1,34,291
9/8/09,292.6,298.35,292.6,297.75,,297.75,9,289
9/9/09,296.55,297.35,293.65,294.1,,294.1,20,295
9/10/09,292.05,292.05,292.05,292.05,,292.05,13,289
9/11/09,292.65,294,292.65,294,,294,3,288
9/14/09,295.5,296.05,295.5,296.05,,296.05,8,287
9/15/09,292.2,297.85,292.2,297,,297,8,284
9/16/09,300,301.05,298.25,301.05,,301.05,3,285
9/17/09,302.1,306.7,302.1,306.7,,306.7,3,285
9/18/09,304.45,304.45,304.45,304.45,,304.45,34,292
9/21/09,298.8,298.8,298.8,298.8,,298.8,4,287
9/22/09,302.05,302.05,302.05,302.05,,302.05,0,285
9/23/09,297.3,297.3,297.3,297.3,,297.3,0,285
9/24/09,301.85,301.85,297.55,297.55,,297.55,2,287
9/25/09,294.6,294.6,294,294.55,,294.55,1,283
9/28/09,293.25,293.25,293.25,293.25,,293.25,5,284
9/29/09,291.1,294.9,288,289.45,,289.45,710,19834
9/30/09,291.35,299.8,290.45,296.9,,296.9,1502,20251
10/1/09,298.05,298.05,290.85,291.05,,291.05,1282,19935
10/2/09,291.3,299.5,291.1,299.5,,299.5,1369,19918
10/5/09,298,303.9,296.5,303.85,,303.85,927,20011
10/6/09,303.45,319,301.1,311,,311,927,20011
10/7/09,313,318,311.55,315.7,,315.7,927,21069
10/8/09,317,324.3,316.45,321.2,,321.2,1677,21426
10/9/09,319.5,327.5,318.65,323.05,,323.05,816,21519
10/12/09,324.75,331.5,322,328.6,,328.6,1290,21594
10/13/09,331.5,337.9,327.5,330,,330,1789,21025
10/14/09,332,334.5,323.6,330.1,,330.1,991,21001
10/15/09,331.5,332,324.5,327.7,,327.7,674,20962
10/16/09,326.5,330.95,326,329.85,,329.85,782,21170
10/19/09,330.3,336.6,328.2,336.55,,336.55,920,21152
10/20/09,337,341.95,336,338.2,,338.2,1076,21226
10/21/09,338.5,341.8,335,339,,339,1153,21072
10/22/09,340,340,335.5,338.65,,338.65,516,20971
10/23/09,339,340.35,336.35,337,,337,1198,21092
10/26/09,338.05,339.4,333,333.95,,333.95,1050,21035
10/27/09,332.3,334,327,329.15,,329.15,1095,20671
10/28/09,330.55,332,315,317,,317,2045,20352
10/29/09,319.05,330,318,330,,330,1656,20135
10/30/09,331,333,321,321.5,,321.5,1375,19454
11/2/09,324,328.75,322,325.2,,325.2,1094,19176
11/3/09,328,329,316,328,,328,1577,18650
11/4/09,328.8,335,327.5,330.9,,330.9,1135,17898
11/5/09,328.05,333,327.05,332.5,,332.5,1361,17432
11/6/09,332,334,328.25,331.75,,331.75,864,17159
11/9/09,333,336.25,331.3,335.5,,335.5,1632,16334
11/10/09,332.55,335.6,331,333.75,,333.75,1556,15314
11/11/09,334.15,349,334.15,346.25,,346.25,2655,14741
11/12/09,350.35,359,347.25,349.75,,349.75,2288,14575
11/13/09,351,359,350,357.45,,357.45,1466,14070
11/16/09,363.05,378.75,362.75,374.25,,374.25,2204,13557
11/17/09,371.8,377.95,367.65,374.45,,374.45,1786,12751
11/18/09,373,380,370,370.5,,370.5,2065,11812
11/19/09,371,372,362.6,364.25,,364.25,2208,10121
11/20/09,368.75,368.95,353.35,364,,364,3707,8173
11/23/09,370.45,378,369.5,374.2,,374.2,2694,6523
11/24/09,373.1,376.7,366.65,369.55,,369.55,2568,4021
11/25/09,374.4,375.95,369.4,375,,375,4503,4021
11/26/09,373.5,373.5,365.75,366,,366,3307,3236
11/27/09,364.75,367,350,362.65,,362.65,194,2477
11/30/09,364,365,357,365,,365,299,2376
12/1/09,378.25,381.45,378.2,379.9,,379.9,70,1219
12/2/09,390.45,390.45,389.2,389.2,,389.2,2,1200
12/3/09,384.3,386,384.3,386,,386,2,1200
12/4/09,380.5,380.5,370.4,370.4,,370.4,4,1181
12/7/09,372.05,372.8,372.05,372.8,,372.8,8,1172
12/8/09,365,373.2,365,373.2,,373.2,2,1170
12/9/09,369.75,369.75,360.25,363.75,,363.75,2,1168
12/10/09,361.15,364.3,361.15,362.95,,362.95,35,1192
12/11/09,365,368,360.15,360.15,,360.15,10,1166
12/14/09,366.15,366.15,366.15,366.15,,366.15,42,120
12/15/09,363.9,363.9,363.9,363.9,,363.9,15,134
12/16/09,371.05,371.05,371.05,371.05,,371.05,0,119
12/17/09,370.6,370.6,367.9,367.9,,367.9,11,130
12/18/09,365.8,365.8,365.8,365.8,,365.8,1,83
12/21/09,363.3,363.3,363.3,363.3,,363.3,59,78
12/22/09,358.5,358.5,350.05,352.15,,352.15,15,43
12/23/09,355.4,373.4,355.4,355.4,,355.4,20,17
12/24/09,377,387.65,376,387.65,,387.65,0,12
12/28/09,386.85,386.85,386.85,386.85,,386.85,8,4
12/29/09,386.85,386.85,386.85,386.85,,386.85,0,3
12/30/09,394.5,394.5,394.5,394.5,,394.5,0,0
12/31/09,407.25,407.25,407.25,407.25,,407.25,0,0
1/4/10,419.8,419.8,419.8,419.8,,419.8,0,0
1/5/10,420,421.95,420,421.95,,421.95,1605,23034
1/6/10,425.6,425.6,425.6,425.6,,425.6,0,0
1/7/10,422.95,422.95,422.95,422.95,,422.95,0,0
1/8/10,425,425,424.15,424.15,,424.15,0,0
1/11/10,430.95,430.95,430.95,430.95,,430.95,1,1
1/12/10,424.8,424.8,424.8,424.8,,424.8,0,0
1/13/10,423.95,423.95,423.95,423.95,,423.95,0,0
1/14/10,442.8,442.8,442.8,442.8,,442.8,0,0
1/15/10,447.5,447.5,447.5,447.5,,447.5,0,0
1/19/10,461.7,461.7,461.7,461.7,,461.7,0,0
1/20/10,461.8,461.8,461.8,461.8,,461.8,0,0
1/21/10,453.7,453.7,453.7,453.7,,453.7,0,0
1/22/10,439.85,439.85,439.85,439.85,,439.85,0,0
1/25/10,439.75,439.75,439.75,439.75,,439.75,0,0
